,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s6,5 17 2575 9232 13 8412 61,1.0 1.0 1.0 1.0 0.0 1.0 0.0,1111010.0,0,5034,1 16 2308 7150 16 7789 66,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,6338,1 16 2308 7150 16 7789 65,0.0 0.0 0.0 0.0 1.0 0.0 0.8,100.8,0,6339
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,5 22 1937 7520 44 5833 -3,1.0 1.0 1.0 1.0 0.0 1.0 0.0,1111010.0,0,4658,1 17 1615 4319 58 5246 42,0.0 0.5 0.0 0.0 1.0 0.0 0.6338028169014085,50100.633802816905,0,6647,3 12 1761 4579 58 5504 68,0.5 0.0 0.453416149068323 0.08122461730709153 1.0 0.4395229982964225 1.0,504720.78133797325,0,6013
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,3957,0 0 2 0 0 129 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3958
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,89,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,89,0 0 0 0 0 79 -53,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,92
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s7,2 23 2707 7017 13 8454 18,1.0 0.5384615384615384 1.0 1.0 0.0 1.0 1.0,1064857.1538461538,0,4707,2 16 2597 5948 14 7920 9,1.0 0.0 0.0 0.07365684575389948 1.0 0.05486725663716814 0.5714285714285714,1000174.7769468918,0,5467,1 29 2620 5863 13 7889 -3,0.0 1.0 0.20909090909090908 0.0 0.0 0.0 0.0,102090.90909090909,0,5634
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s4,0 2 681 1487 104 2311 7,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,10331,0 2 746 1691 110 2335 -16,0.0 0.0 0.7558139534883721 0.6053412462908012 1.0 0.32 0.0,8266.680781174524,0,9985,0 2 767 1824 109 2386 -8,0.0 0.0 1.0 1.0 0.8333333333333334 1.0 0.34782608695652173,11093.68115942029,0,9666
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 1608 2722 53 5942 191,0.0 0.0 0.0 0.0 1.0 0.0 0.7894736842105263,100.78947368421052,0,2920,0 0 1726 3528 34 6335 176,0.0 0.0 0.6051282051282051 0.6267496111975117 0.20833333333333334 0.6248012718600954 0.0,6705.113008531496,0,2512,0 0 1803 4008 29 6571 195,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,2317
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s0,0 1 0 8 0 183 -6,0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285,0.14285714285714285,0,18631,0 1 0 8 0 190 -7,0.0 0.0 0.0 0.0 0.0 0.4666666666666667 0.0,4.666666666666667,0,18590,0 1 0 8 0 198 0,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,18539
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 1179 5368 17 4366 77,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,2262,0 0 799 1710 29 3386 121,0.0 0.0 0.0 0.0 1.0 0.0 0.8148148148148148,100.81481481481481,0,3848,0 0 825 1717 29 3444 131,0.0 0.0 0.06842105263157895 0.0019136139967195188 1.0 0.05918367346938776 1.0,787.7159770472028,0,3738
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 639 2727 5 2546 73,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,5864,0 0 650 3058 5 2622 47,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,5653,0 0 647 3056 5 2588 49,0.0 0.0 0.7272727272727273 0.9939577039274925 0.0 0.5526315789473685 0.07692307692307693,8272.288215521163,0,5739
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 165 346 2 827 -10,0.0 0.0 0.8888888888888888 0.43661971830985913 0.3333333333333333 0.0 0.45,9359.291940532083,0,16603,0 0 157 284 1 867 12,0.0 0.0 0.0 0.0 0.0 0.7547169811320755 1.0,8.547169811320755,0,16888,0 0 166 426 4 880 -28,0.0 0.0 1.0 1.0 1.0 1.0 0.0,11110.0,0,16248
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s8,8 159 227 222 27 569 60,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0,16019,5 215 308 308 41 683 55,0.0 1.0 1.0 0.9772727272727273 0.9333333333333333 1.0 0.2857142857142857,111080.89177489176,0,17862,5 215 307 310 42 674 53,0.0 1.0 0.9876543209876543 1.0 1.0 0.9210526315789473 0.0,110985.75373619233,0,17892
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s2,12 11 3172 12318 4 9381 -38,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,4982,13 13 3276 12760 5 9525 -41,1.0 1.0 1.0 1.0 1.0 1.0 0.25,1111110.25,0,4613,12 11 3191 12348 4 9383 -42,0.0 0.0 0.18269230769230768 0.06787330316742081 0.0 0.013888888888888888 0.0,1894.9352689793866,0,4929
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s1,5 147 173 222 70 632 52,1.0 1.0 0.0 0.0 1.0 0.0 0.0,1100100.0,0,14376,4 130 209 237 64 734 69,0.0 0.05555555555555555 1.0 1.0 0.0 0.9532710280373832 1.0,16566.08826583593,0,16671,4 129 205 234 65 739 67,0.0 0.0 0.8888888888888888 0.8 0.16666666666666666 1.0 0.8823529411764706,9716.437908496731,0,17298
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 94 -28,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,189,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s4,0 43 1459 2455 87 4207 63,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,8557,0 43 1481 2465 88 4195 75,0.0 0.0 1.0 1.0 0.25 0.0 1.0,11026.0,0,8384,0 43 1481 2465 91 4207 75,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,8370
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s0,10 289 3558 1055 395 6404 29,0.0 1.0 0.9642857142857143 1.0 0.6666666666666666 0.0425531914893617 0.0,110709.94934143871,0,5853,11 210 3477 1033 396 6494 38,1.0 0.0 0.0 0.0 1.0 1.0 1.0,1000111.0,0,5795,10 289 3561 1050 393 6400 30,0.0 1.0 1.0 0.7727272727272727 0.0 0.0 0.1111111111111111,110772.83838383839,0,5840
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 496 1783 20 2329 11,0.0 0.0 0.2833333333333333 0.18157543391188252 0.75 1.0 0.0,3099.908767245216,0,5908,0 0 539 2396 17 2133 23,0.0 0.0 1.0 1.0 0.0 0.0 1.0,11001.0,0,5113,0 0 479 1647 21 2254 13,0.0 0.0 0.0 0.0 1.0 0.6173469387755102 0.16666666666666666,106.34013605442178,0,6215
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s1,1 14 65 126 41 560 -10,1.0 1.0 1.0 1.0 0.0 1.0 0.0,1111010.0,0,25890,0 2 47 77 46 537 -8,0.0 0.0 0.0 0.14035087719298245 1.0 0.14814814814814814 1.0,242.83235867446393,0,30594,0 2 54 69 42 533 -8,0.0 0.0 0.3888888888888889 0.0 0.2 0.0 1.0,3909.888888888889,0,30451
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s5,13 384 637 386 135 1492 55,0.0 1.0 1.0 1.0 0.0 1.0 1.0,111011.0,0,9731,13 383 613 374 136 1492 55,0.0 0.0 0.04 0.07692307692307693 1.0 1.0 1.0,587.9230769230769,0,10426,13 384 612 373 136 1485 51,0.0 1.0 0.0 0.0 1.0 0.0 0.0,100100.0,0,10135
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 2 0 0 100 -20,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,16192,0 1 2 0 0 100 -22,0.0 0.0 0.0 0.0 0.0 1.0 0.3333333333333333,10.333333333333334,0,16193,0 1 2 0 0 99 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16194
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s4,0 1 42 55 38 613 -10,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,28359,0 1 44 89 33 688 -23,0.0 0.0 1.0 0.8947368421052632 0.0 0.8823529411764706 0.07142857142857142,10903.631800088457,0,27716,0 1 44 93 33 698 -24,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,27698
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 881 2018 34 3561 133,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,3139,0 0 812 1433 46 3332 128,0.0 0.0 0.3669724770642202 0.00847457627118644 1.0 0.3438395415472779 0.5454545454545454,3782.183196874316,0,3718,0 0 772 1428 44 3212 122,0.0 0.0 0.0 0.0 0.8333333333333334 0.0 0.0,83.33333333333334,0,4013
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s9,2 48 1291 3542 32 4599 130,1.0 0.0 0.0 1.0 1.0 1.0 0.0,1001110.0,0,5696,1 48 1301 3053 30 4470 135,0.0 0.0 1.0 0.0 0.0 0.0 1.0,10001.0,0,5901,1 51 1292 3190 30 4471 132,0.0 1.0 0.1 0.28016359918200406 0.0 0.007751937984496124 0.4,101280.64111856185,0,5881
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s4,0 1 212 795 2 1065 36,0.0 0.0 1.0 1.0 0.5 1.0 0.0,11060.0,0,16700,0 1 204 477 1 1065 39,0.0 0.0 0.42857142857142855 0.0 0.0 1.0 0.42857142857142855,4296.142857142857,0,18403,0 1 198 515 3 1026 43,0.0 0.0 0.0 0.11949685534591195 1.0 0.0 1.0,220.49685534591197,0,19194
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s3,2 16 823 2674 17 2839 105,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,10471,2 17 838 2706 12 2841 92,0.0 0.25 0.5172413793103449 0.3333333333333333 0.2857142857142857 0.125 0.6486486486486487,30536.21720365686,0,10048,2 20 852 2770 10 2855 68,0.0 1.0 1.0 1.0 0.0 1.0 0.0,111010.0,0,9789
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s2,20 398 173 281 29 1355 6,0.0 1.0 0.0 1.0 0.0 1.0 0.8571428571428571,101010.85714285714,0,8128,20 398 178 280 29 1345 0,0.0 1.0 1.0 0.75 0.0 0.09090909090909091 0.0,110750.90909090909,0,7957,20 397 174 277 30 1344 7,0.0 0.0 0.2 0.0 1.0 0.0 1.0,2101.0,0,8293
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s6,0 16 1504 3398 28 4600 148,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,7219,0 16 1340 3134 29 4537 148,0.0 0.0 0.0 0.0 1.0 0.2125 0.0,102.125,0,7311,0 16 1484 3150 28 4520 150,0.0 0.0 0.8780487804878049 0.06060606060606061 0.0 0.0 1.0,8842.093865484108,0,7236
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 2308 7907 13 7742 34,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,2883,0 0 2247 7899 13 7585 33,0.0 0.0 0.10294117647058823 0.0 0.0 0.0 0.75,1030.1617647058822,0,3007,0 0 2240 7902 15 7586 30,0.0 0.0 0.0 0.375 1.0 0.006369426751592357 0.0,475.0636942675159,0,3044
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 167 241 6 875 4,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,8373,0 0 143 205 6 776 20,0.0 0.0 0.04 0.2653061224489796 0.0 0.0 0.8421052631578947,666.1482277121376,0,9663,0 0 142 192 10 791 23,0.0 0.0 0.0 0.0 1.0 0.15151515151515152 1.0,102.51515151515152,0,9873
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s5,0 12 615 367 108 1389 71,0.0 1.0 0.08333333333333333 0.014285714285714285 0.3333333333333333 0.13432835820895522 1.0,100883.29566453445,0,14887,0 11 600 366 102 1380 70,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,15646,0 12 780 436 120 1447 71,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0,12167
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s0,0 11 1019 6592 3 3277 10,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,10901,0 11 1019 6593 3 3294 19,0.0 0.0 0.0 0.5 0.0 1.0 1.0,511.0,0,10826,0 11 1020 6594 4 3277 15,0.0 0.0 1.0 1.0 1.0 0.0 0.5555555555555556,11100.555555555555,0,10731
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,107,0 0 0 0 0 167 -89,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,103,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,107
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s8,9 307 3327 985 140 4915 87,0.0 0.375 0.9215686274509803 1.0 0.125 0.8518518518518519 0.2,47736.90479302832,0,4618,9 312 3331 984 139 4919 86,0.0 1.0 1.0 0.6666666666666666 0.0 1.0 0.0,110676.66666666667,0,4564,9 304 3280 982 147 4892 91,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,4835
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s3,7 13 2766 8006 13 8579 -29,1.0 0.0 1.0 1.0 1.0 1.0 0.0,1011110.0,0,5961,4 17 2453 7442 11 7958 -12,0.0 1.0 0.0 0.027586206896551724 0.0 0.0032102728731942215 1.0,100028.61830962528,0,6505,4 17 2453 7426 11 7956 -15,0.0 1.0 0.0 0.0 0.0 0.0 0.8235294117647058,100000.82352941176,0,6530
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s8,0 9 101 105 25 530 12,0.0 0.15384615384615385 0.875 1.0 1.0 0.4074074074074074 0.3333333333333333,25239.022792022788,0,30012,0 20 80 93 19 519 14,0.0 1.0 0.0 0.5 0.0 0.0 1.0,100501.0,0,29119,0 7 104 81 24 546 11,0.0 0.0 1.0 0.0 0.8333333333333334 1.0 0.0,10093.333333333334,0,30198
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s5,0 0 496 2654 21 2025 58,0.0 0.0 0.0 0.0 1.0 0.0 0.5,100.5,0,5203,0 0 601 3455 9 2324 65,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,4357,0 0 519 2680 12 2089 51,0.0 0.0 0.21904761904761905 0.03245942571785269 0.25 0.2140468227424749 0.0,2250.076084421468,0,5021
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s9,13 291 186 272 38 853 52,0.0 1.0 0.0 0.0 1.0 1.0 1.0,100111.0,0,12909,13 290 187 272 37 847 51,0.0 0.8333333333333334 1.0 0.0 0.0 0.7931034482758621 0.8333333333333334,93342.09770114943,0,13044,14 285 186 272 37 824 46,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0,10817
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s7,0 3 1158 2158 25 4474 54,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,6642,0 3 1100 1983 23 4320 19,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,7199,0 3 1147 2127 24 4445 45,0.0 0.0 0.8103448275862069 0.8228571428571428 0.5 0.8116883116883117 0.7428571428571429,8985.165158978953,0,6803
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s4,0 27 2310 6500 40 7609 107,0.0 0.0 0.25 0.0 1.0 0.0 1.0,2601.0,0,7936,0 29 2308 6799 36 7775 85,0.0 1.0 0.0 1.0 0.0 0.9325842696629213 0.0,101009.32584269663,0,7408,0 29 2316 6796 37 7787 86,0.0 1.0 1.0 0.9899665551839465 0.25 1.0 0.045454545454545456,111025.0120097294,0,7327
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s6,1 193 1278 620 160 1915 44,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,7769,1 194 1278 622 162 1921 40,0.0 0.3333333333333333 0.0 0.16666666666666666 1.0 0.24 0.0,33602.399999999994,0,7749,1 196 1280 632 161 1940 40,0.0 1.0 1.0 1.0 0.5 1.0 0.0,111060.0,0,7507
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s6,1 16 2308 7151 16 7789 67,0.0 0.0 0.0 0.08 1.0 0.0 0.8333333333333334,180.83333333333334,0,6332,1 16 2330 7174 14 7821 62,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,6247,1 16 2310 7149 15 7790 68,0.0 0.0 0.09090909090909091 0.0 0.5 0.03125 1.0,960.4034090909091,0,6311
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s1,1 18 1680 4490 58 5347 51,0.0 0.8571428571428571 0.0 0.1693548387096774 1.0 0.0 0.0,85983.64055299539,0,6509,1 19 1711 4469 56 5420 65,0.0 1.0 0.3163265306122449 0.0 0.0 0.3945945945945946 0.7777777777777778,103167.98902984618,0,6385,3 12 1778 4593 58 5532 69,1.0 0.0 1.0 1.0 1.0 1.0 1.0,1011111.0,0,5992
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,89,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,89,0 0 0 0 0 79 -53,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,92
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s7,4 25 2652 8003 11 8887 79,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0,3839,2 19 2355 6575 12 8021 -21,0.0 0.4 0.0 0.3241836251774728 0.5 0.13226452905811623 0.0,40375.50627046805,0,5162,2 15 2605 5890 13 7889 4,0.0 0.0 0.8417508417508418 0.0 1.0 0.0 0.25,8517.758417508418,0,5555
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s4,0 2 901 1876 105 2474 -27,0.0 0.0 1.0 0.45454545454545453 0.0 1.0 0.0,10464.545454545454,0,9193,0 2 886 1882 108 2409 -6,0.0 0.0 0.6052631578947368 1.0 1.0 0.36893203883495146 0.8076923076923077,7157.12859164341,0,9349,0 2 863 1871 108 2371 -1,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,9468
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 1628 2934 58 5990 176,0.0 0.0 0.24050632911392406 0.5151515151515151 1.0 0.10869565217391304 0.0,3021.3017628124944,0,2814,0 0 1688 3110 53 6154 180,0.0 0.0 1.0 1.0 0.0 1.0 0.26666666666666666,11010.266666666666,0,2687,0 0 1609 2747 58 5970 191,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,2884
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105
