,lnps-10-org-obj,lnps-10-nrm-obj,lnps-10-obj,lnps-10-diff,lnps-10-freq,lnps-30-org-obj,lnps-30-nrm-obj,lnps-30-obj,lnps-30-diff,lnps-30-freq,lnps-60-org-obj,lnps-60-nrm-obj,lnps-60-obj,lnps-60-diff,lnps-60-freq,mp-is-p-hi-org-obj,mp-is-p-hi-nrm-obj,mp-is-p-hi-obj,mp-is-p-hi-diff,mp-is-p-hi-freq,mp-is-p-low-org-obj,mp-is-p-low-nrm-obj,mp-is-p-low-obj,mp-is-p-low-diff,mp-is-p-low-freq,mp-is-p-mid-org-obj,mp-is-p-mid-nrm-obj,mp-is-p-mid-obj,mp-is-p-mid-diff,mp-is-p-mid-freq,mp-p-hi-org-obj,mp-p-hi-nrm-obj,mp-p-hi-obj,mp-p-hi-diff,mp-p-hi-freq,mp-p-low-org-obj,mp-p-low-nrm-obj,mp-p-low-obj,mp-p-low-diff,mp-p-low-freq,mp-p-mid-org-obj,mp-p-mid-nrm-obj,mp-p-mid-obj,mp-p-mid-diff,mp-p-mid-freq
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s7,0 26 2247 4795 31 7580 61,0.0 0.7142857142857143 0.0 0.0 1.0 0.0 0.8924731182795699,71529.46390168971,0,5360,0 26 2260 4842 31 7596 68,0.0 0.7142857142857143 0.02914798206278027 0.03916666666666667 1.0 0.03931203931203931 0.967741935483871,71860.57877819451,0,5303,0 26 2272 4999 31 7596 71,0.0 0.7142857142857143 0.05605381165919283 0.17 1.0 0.03931203931203931 1.0,72260.50266555649,0,5212,2 16 2598 5995 18 7954 7,1.0 0.0 0.7869955156950673 1.0 0.3157894736842105 0.918918918918919 0.3118279569892473,1008911.0351214652,0,5409,2 17 2693 5989 12 7987 -22,1.0 0.07142857142857142 1.0 0.995 0.0 1.0 0.0,1018147.8571428572,0,5349,2 16 2599 5994 13 7963 -6,1.0 0.0 0.7892376681614349 0.9991666666666666 0.05263157894736842 0.941031941031941 0.17204301075268819,1008906.3888685969,0,5385,2 16 2598 5995 14 7953 -1,1.0 0.0 0.7869955156950673 1.0 0.10526315789473684 0.9164619164619164 0.22580645161290322,1008889.8718983564,0,5423,2 16 2598 5995 14 7953 -1,1.0 0.0 0.7869955156950673 1.0 0.10526315789473684 0.9164619164619164 0.22580645161290322,1008889.8718983564,0,5423,1 30 2626 5863 13 7889 -4,0.5 1.0 0.8497757847533632 0.89 0.05263157894736842 0.7592137592137592 0.1935483870967742,609400.8066914076,0,5589
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 74 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,140,0 0 0 0 0 74 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,126,0 0 0 0 0 76 -23,0.0 0.0 0.0 0.0 0.0 0.1 0.75,1.75,0,99,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,69
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 126 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.32608695652173914,0.32608695652173914,0,308,0 0 0 0 0 143 -106,0.0 0.0 0.0 0.0 0.0 0.7727272727272727 0.2826086956521739,8.0098814229249,0,189,0 0 0 0 0 128 -73,0.0 0.0 0.0 0.0 0.0 0.09090909090909091 1.0,1.9090909090909092,0,170,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,105
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 1246 13258 2 5282 -105,0.0 0.0 0.4785005512679162 0.8241844528517381 0.02564102564102564 0.6873156342182891 0.08712121212121213,5618.714345649307,0,952,0 0 1719 15721 1 6130 -128,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,466,0 0 1022 2736 40 3833 116,0.0 0.0 0.23153252480705622 0.07309586694267971 1.0 0.153023598820059 0.9242424242424242,2490.875593425685,0,3798,0 0 923 2471 34 3595 112,0.0 0.0 0.12238147739801543 0.05417945606395888 0.8461538461538461 0.06526548672566372 0.9090909090909091,1364.1713604358454,0,3323,0 0 849 1884 29 3499 128,0.0 0.0 0.040793825799338476 0.012277821400528232 0.717948717948718 0.029867256637168143 0.9696969696969697,493.27932072485345,0,3534,0 0 897 1920 27 3587 119,0.0 0.0 0.09371554575523705 0.014847597972731816 0.6666666666666666 0.06231563421828908 0.9356060606060606,1020.2284845945579,0,3482,0 0 831 1761 28 3505 136,0.0 0.0 0.020948180815876516 0.003497751445499322 0.6923076923076923 0.032079646017699116 1.0,283.5311252952107,0,3687,0 0 838 1761 29 3498 134,0.0 0.0 0.02866593164277839 0.003497751445499322 0.717948717948718 0.029498525073746312 0.9924242424242424,363.23934916131674,0,3662,0 0 812 1712 30 3418 114,0.0 0.0 0.0 0.0 0.7435897435897436 0.0 0.9166666666666666,75.27564102564104,0,3798
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 1136 11267 4 4840 -65,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,1136,0 0 741 2027 40 3089 92,0.0 0.0 0.0 0.060211554109031735 0.7346938775510204 0.0 0.7810945273631841,134.46203639149698,0,3784,0 0 768 2031 40 3141 84,0.0 0.0 0.06835443037974684 0.06061838893409276 0.7346938775510204 0.029697315819531698 0.7412935323383084,818.6703471771968,0,3637,0 0 840 1656 49 3453 128,0.0 0.0 0.25063291139240507 0.022477624084621645 0.9183673469387755 0.20788121073672186 0.9601990049751243,2623.682483814892,0,3501,0 0 840 1643 49 3452 135,0.0 0.0 0.25063291139240507 0.02115541090317331 0.9183673469387755 0.2073101085094232 0.9950248756218906,2622.3893854818175,0,3507,0 0 849 1859 43 3474 124,0.0 0.0 0.27341772151898736 0.043124491456468676 0.7959183673469388 0.2198743575099943 0.9402985074626866,2860.032585463599,0,3348,0 0 820 1435 53 3308 128,0.0 0.0 0.2 0.0 1.0 0.12507138777841234 0.9601990049751243,2102.210912882759,0,3657,0 0 841 1713 45 3445 124,0.0 0.0 0.25316455696202533 0.028275020341741255 0.8367346938775511 0.2033123929183324 0.9402985074626866,2646.5674817863955,0,3471,0 0 838 1650 44 3443 136,0.0 0.0 0.24556962025316456 0.021867371847030106 0.8163265306122449 0.202170188463735 1.0,2562.2179293245376,0,3512
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,0 1 1404 14816 1 5626 -157,0.0 0.0 0.42144638403990026 1.0 0.0 1.0 0.0,5224.463840399003,0,1777,0 12 1636 8126 3 5588 -14,0.0 0.22448979591836735 1.0 0.4269316429672777 0.06451612903225806 0.9701960784313726 0.4782608695652174,32892.54306936112,0,5145,3 38 1392 6381 13 4941 59,1.0 0.7551020408163265 0.3915211970074813 0.27745417166352576 0.3870967741935484 0.4627450980392157 0.7224080267558528,1079746.9297597974,0,6091,1 46 1235 3142 29 4351 135,0.3333333333333333 0.9183673469387755 0.0 0.0 0.9032258064516129 0.0 0.9765886287625418,425261.3671964848,0,6021,2 48 1270 3488 31 4518 136,0.6666666666666666 0.9591836734693877 0.08728179551122195 0.029638512934726743 0.967741935483871 0.13098039215686275 0.979933110367893,763586.5544122327,0,5783,2 48 1271 3490 32 4519 141,0.6666666666666666 0.9591836734693877 0.08977556109725686 0.029809833818742505 1.0 0.13176470588235295 0.9966555183946488,763614.913760974,0,5757,2 50 1294 3505 31 4656 132,0.6666666666666666 1.0 0.14713216957605985 0.031094740448860715 0.967741935483871 0.23921568627450981 0.9665551839464883,768269.2160084712,0,5614,2 48 1270 3488 31 4518 136,0.6666666666666666 0.9591836734693877 0.08728179551122195 0.029638512934726743 0.967741935483871 0.13098039215686275 0.979933110367893,763586.5544122327,0,5783,1 46 1235 3167 29 4351 142,0.3333333333333333 0.9183673469387755 0.0 0.002141511050197019 0.9032258064516129 0.0 1.0,425263.5321189062,0,6012
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s2,7 287 3769 416 36 2860 0,0.0 0.0 1.0 0.24274099883855982 0.13953488372093023 1.0 0.2463768115942029,10266.940864022246,0,7427,9 401 2040 1033 109 2284 38,0.14285714285714285 0.890625 0.5319436924742826 0.959349593495935 0.9883720930232558 0.6314779270633397 0.7971014492753623,238304.37846540383,0,5518,14 415 2075 1068 110 2243 52,0.5 1.0 0.5414185165132648 1.0 1.0 0.6052463211772233 1.0,606521.2376283444,0,5072,20 398 176 276 27 1346 4,0.9285714285714286 0.8671875 0.02734163508391987 0.08013937282229965 0.03488372093023256 0.03134996801023673 0.30434782608695654,1015647.8405146893,0,8064,20 394 175 274 28 1353 1,0.9285714285714286 0.8359375 0.02707092582566324 0.07781649245063879 0.046511627906976744 0.03582853486884197 0.2608695652173913,1012518.9746398405,0,8414,21 358 75 207 24 1297 -17,1.0 0.5546875 0.0 0.0 0.0 0.0 0.0,1055468.75,0,7835,20 398 173 283 30 1358 6,0.9285714285714286 0.8671875 0.026529507309149974 0.08826945412311266 0.06976744186046512 0.03902751119641715 0.3333333333333333,1015651.4434512747,0,8108,20 398 176 280 29 1355 4,0.9285714285714286 0.8671875 0.02734163508391987 0.08478513356562137 0.05813953488372093 0.037108125399872044 0.30434782608695654,1015654.8694384019,0,8000,20 395 169 274 28 1347 2,0.9285714285714286 0.84375 0.025446670276123445 0.07781649245063879 0.046511627906976744 0.03198976327575176 0.2753623188405797,1013283.9581893828,0,8405
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,0 2 2862 19195 2 9428 -200,0.0 0.0 0.356120826709062 1.0 0.0 0.9402803168799513 0.0,4570.61107025942,0,2093,20 6 3649 11685 5 9472 -17,1.0 0.25 0.9817170111287759 0.40561931143648594 0.11538461538461539 0.9670932358318098 0.8097345132743363,1035244.8085511343,0,5769,20 6 3672 12019 4 9526 -19,1.0 0.25 1.0 0.4320538187574199 0.07692307692307693 1.0 0.8008849557522124,1035450.5470114055,0,5669,6 18 2608 7835 13 8183 -58,0.3 1.0 0.15421303656597773 0.10091017016224772 0.4230769230769231 0.18159658744667886 0.6283185840707964,401687.79251258826,0,6158,6 18 2607 7833 13 8185 -58,0.3 1.0 0.1534181240063593 0.10075187969924812 0.4230769230769231 0.18281535648994515 0.6283185840707964,401679.6972842195,0,6168,7 13 2862 8015 13 8786 -17,0.35 0.6875 0.356120826709062 0.11515631183221212 0.4230769230769231 0.5490554539914686 0.8097345132743363,422474.9725602837,0,5720,4 18 2469 7821 14 7938 -34,0.2 1.0 0.04372019077901431 0.09980213692125049 0.46153846153846156 0.032297379646556976 0.7345132743362832,300584.215377936,0,6405,3 16 2517 6560 28 7889 15,0.15 0.875 0.08187599364069953 0.0 1.0 0.002437538086532602 0.9513274336283186,238419.7356392215,0,7025,2 18 2414 6635 16 7885 26,0.1 1.0 0.0 0.00593589236248516 0.5384615384615384 0.0 1.0,200060.78204620865,0,7225
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 115 -112,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,323,0 0 0 0 0 117 -105,0.0 0.0 0.0 0.0 0.0 0.038461538461538464 0.22580645161290322,0.6104218362282878,0,215,0 0 0 0 0 127 -81,0.0 0.0 0.0 0.0 0.0 0.23076923076923078 1.0,3.307692307692308,0,181,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.8846153846153846 0.0967741935483871,8.942928039702235,0,107,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.8846153846153846 0.0967741935483871,8.942928039702235,0,107,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.8846153846153846 0.0967741935483871,8.942928039702235,0,107,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.8846153846153846 0.0967741935483871,8.942928039702235,0,107,0 0 0 0 0 167 -89,0.0 0.0 0.0 0.0 0.0 1.0 0.7419354838709677,10.741935483870968,0,103,0 0 0 0 0 161 -109,0.0 0.0 0.0 0.0 0.0 0.8846153846153846 0.0967741935483871,8.942928039702235,0,107
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 69 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285,0.14285714285714285,0,241,0 0 0 0 0 80 -40,0.0 0.0 0.0 0.0 0.0 0.55 0.0,5.5,0,200,0 0 0 0 0 88 -33,0.0 0.0 0.0 0.0 0.0 0.95 1.0,10.5,0,161,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,163
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 74 -40,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,186,0 0 0 0 0 80 -27,0.0 0.0 0.0 0.0 0.0 0.35294117647058826 0.9285714285714286,4.457983193277311,0,137,0 0 0 0 0 78 -26,0.0 0.0 0.0 0.0 0.0 0.23529411764705882 1.0,3.3529411764705883,0,107,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 1.0 0.6428571428571429,10.642857142857142,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 1.0 0.6428571428571429,10.642857142857142,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 1.0 0.6428571428571429,10.642857142857142,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 1.0 0.6428571428571429,10.642857142857142,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 1.0 0.6428571428571429,10.642857142857142,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 1.0 0.6428571428571429,10.642857142857142,0,193
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 203 274 4 1065 -14,0.0 0.0 0.6923076923076923 0.24568965517241378 1.0 0.6964285714285714 0.36585365853658536,7276.096717622159,0,16557,0 0 198 300 4 1064 -8,0.0 0.0 0.6282051282051282 0.3577586206896552 1.0 0.6934523809523809 0.5121951219512195,6747.256621672413,0,16884,0 0 227 357 3 1167 12,0.0 0.0 1.0 0.603448275862069 0.75 1.0 1.0,10689.448275862069,0,14635,0 0 165 329 1 859 5,0.0 0.0 0.20512820512820512 0.4827586206896552 0.25 0.08333333333333333 0.8292682926829268,2560.7032735977227,0,16724,0 0 149 230 1 886 -3,0.0 0.0 0.0 0.05603448275862069 0.25 0.1636904761904762 0.6341463414634146,83.30553386198886,0,17235,0 0 166 449 4 884 -29,0.0 0.0 0.21794871794871795 1.0 1.0 0.15773809523809523 0.0,3281.0645604395604,0,16188,0 0 150 217 0 860 -18,0.0 0.0 0.01282051282051282 0.0 0.0 0.08630952380952381 0.2682926829268293,129.33651612615026,0,17181,0 0 165 335 2 831 -14,0.0 0.0 0.20512820512820512 0.5086206896551724 0.5 0.0 0.36585365853658536,2610.26859459576,0,16616,0 0 149 232 1 885 1,0.0 0.0 0.0 0.06465517241379311 0.25 0.16071428571428573 0.7317073170731707,91.99402258800914,0,17186
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 313 396 36 1446 22,0.0 0.0 0.0 0.0 0.7407407407407407 0.0 0.46153846153846156,74.53561253561254,0,5464,0 0 345 530 43 1494 43,0.0 0.0 0.13445378151260504 0.06706706706706707 1.0 0.053452115812917596 1.0,1513.1394033512468,0,5020,0 0 317 408 36 1464 33,0.0 0.0 0.01680672268907563 0.006006006006006006 0.7407407407407407 0.0200445434298441 0.7435897435897436,249.09134214872458,0,5400,0 0 479 1647 21 2256 16,0.0 0.0 0.6974789915966386 0.6261261261261262 0.18518518518518517 0.9020044543429844 0.3076923076923077,7628.762297462154,0,6200,0 0 510 2187 16 2048 11,0.0 0.0 0.8277310924369747 0.8963963963963963 0.0 0.6703786191536748 0.1794871794871795,9180.590594137167,0,5734,0 0 498 2098 19 2329 4,0.0 0.0 0.7773109243697479 0.8518518518518519 0.1111111111111111 0.9832962138084632 0.0,8645.905168798527,0,5784,0 0 497 1845 19 2344 17,0.0 0.0 0.773109243697479 0.7252252252252253 0.1111111111111111 1.0 0.3333333333333333,8477.762106644459,0,5853,0 0 484 1642 17 2280 11,0.0 0.0 0.7184873949579832 0.6236236236236237 0.037037037037037035 0.9287305122494433 0.1794871794871795,7821.66806920914,0,6012,0 0 551 2394 17 2129 14,0.0 0.0 1.0 1.0 0.037037037037037035 0.7605790645879733 0.2564102564102564,11011.565904605994,0,4813
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 56 -66,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,293,0 0 0 0 0 65 -51,0.0 0.0 0.0 0.0 0.0 0.391304347826087 0.36585365853658536,4.278897136797455,0,195,0 0 0 0 0 70 -44,0.0 0.0 0.0 0.0 0.0 0.6086956521739131 0.5365853658536586,6.62354188759279,0,172,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,89,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,89,0 0 0 0 0 79 -53,0.0 0.0 0.0 0.0 0.0 1.0 0.3170731707317073,10.317073170731707,0,92,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,89,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,89,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,89
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 2284 16052 2 8205 -132,0.0 0.0 0.6425619834710744 1.0 0.0 0.809850374064838 0.0,7433.718338451392,0,1204,0 0 1351 1982 52 5607 132,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,3032,0 0 1406 2033 52 5814 119,0.0 0.0 0.03787878787878788 0.0036247334754797443 1.0 0.06452618453865337 0.9507575757575758,484.0086316845027,0,2911,0 0 2397 8880 11 7946 21,0.0 0.0 0.7203856749311295 0.49026297085998577 0.18 0.7291147132169576 0.5795454545454546,7719.990412757996,0,2643,0 0 2149 7073 14 7432 48,0.0 0.0 0.5495867768595041 0.36183368869936033 0.24 0.5688902743142145 0.6818181818181818,5888.072178219361,0,3176,0 0 2388 8542 14 7906 42,0.0 0.0 0.7141873278236914 0.4662402274342573 0.24 0.7166458852867831 0.6590909090909091,7639.93905543313,0,2717,0 0 2213 7706 14 7525 30,0.0 0.0 0.59366391184573 0.4068230277185501 0.24 0.5978802992518704 0.6136363636363636,6374.054585532004,0,3100,0 0 2803 13032 5 8815 -83,0.0 0.0 1.0 0.7853589196872779 0.06 1.0 0.1856060606060606,10801.544525747884,0,1808,0 0 2245 7902 15 7585 32,0.0 0.0 0.6157024793388429 0.4207533759772566 0.26 0.6165835411471322 0.6212121212121212,6610.56521689837,0,3014
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,0 3 2722 19283 1 9218 -130,0.0 0.0 0.0 1.0 0.0 0.4356955380577428 0.0,1004.3569553805775,0,1819,16 7 3306 13396 3 9436 -75,1.0 0.13793103448275862 0.5204991087344029 0.38988496217224583 0.08695652173913043 0.7217847769028871 0.3216374269005848,1019404.214635162,0,3399,11 32 3844 9634 24 8886 41,0.6875 1.0 1.0 0.0 1.0 0.0 1.0,797601.0,0,4826,13 12 3256 12733 4 9525 -40,0.8125 0.3103448275862069 0.47593582887700536 0.3211731785677272 0.13043478260869565 0.8385826771653543 0.5263157894736842,848636.9698467804,0,4736,13 12 3254 12402 4 9525 -44,0.8125 0.3103448275862069 0.4741532976827095 0.2868691056067986 0.13043478260869565 0.8385826771653543 0.5029239766081871,848584.8170700637,0,4857,13 13 3267 12733 4 9525 -31,0.8125 0.3448275862068966 0.4857397504456328 0.3211731785677272 0.13043478260869565 0.8385826771653543 0.5789473684210527,852183.3375561147,0,4690,15 8 3306 13503 3 9648 -51,0.9375 0.1724137931034483 0.5204991087344029 0.4009741942170173 0.08695652173913043 1.0 0.4619883040935672,960366.5022323839,0,4069,13 13 3276 12733 4 9525 -33,0.8125 0.3448275862068966 0.49376114081996436 0.3211731785677272 0.13043478260869565 0.8385826771653543 0.5672514619883041,852263.5397639516,0,4681,13 11 3191 12363 4 9391 -42,0.8125 0.27586206896551724 0.4180035650623886 0.2828272359830034 0.13043478260869565 0.6627296587926509 0.5146198830409356,844569.2551778904,0,4911
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,7 152 286 207 43 697 70,1.0 0.0 0.3333333333333333 0.04504504504504504 0.6190476190476191 1.0 0.8,1003451.0831402831,0,19261,6 152 277 202 51 683 74,0.5 0.0 0.0 0.0 1.0 0.5625 1.0,500106.625,0,19973,7 154 280 220 44 676 74,1.0 0.03076923076923077 0.1111111111111111 0.16216216216216217 0.6666666666666666 0.34375 1.0,1004421.300516863,0,18992,5 213 281 309 42 682 56,0.0 0.9384615384615385 0.14814814814814814 0.963963963963964 0.5714285714285714 0.53125 0.1,96354.15464874214,0,18589,5 216 304 309 42 689 55,0.0 0.9846153846153847 1.0 0.963963963963964 0.5714285714285714 0.75 0.05,109490.19528264529,0,17640,5 213 298 313 45 689 54,0.0 0.9384615384615385 0.7777777777777778 1.0 0.7142857142857143 0.75 0.0,102702.86019536019,0,18373,5 217 289 303 30 665 54,0.0 1.0 0.4444444444444444 0.9099099099099099 0.0 0.0 0.0,105354.35435435435,0,17267,5 216 297 311 48 691 55,0.0 0.9846153846153847 0.7407407407407407 0.9819819819819819 0.8571428571428571 0.8125 0.05,106944.81713664214,0,17713,5 216 296 311 43 675 57,0.0 0.9846153846153847 0.7037037037037037 0.9819819819819819 0.6190476190476191 0.3125 0.15,106545.73724246224,0,17767
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s7,0 23 1209 3631 63 4341 77,0.0 0.9090909090909091 0.7401960784313726 0.786088613625536 0.9555555555555556 0.3075117370892019 0.6062992125984252,99196.37727916922,0,8499,0 24 1240 3954 61 4320 112,0.0 0.9545454545454546 0.8921568627450981 0.9399714149595045 0.9111111111111111 0.25821596244131456 0.8818897637795275,105410.66065745524,0,7978,0 25 1262 4080 65 4350 127,0.0 1.0 1.0 1.0 1.0 0.3286384976525822 1.0,111104.28638497653,0,7732,0 3 1219 2198 23 4636 62,0.0 0.0 0.7892156862745098 0.10338256312529776 0.06666666666666667 1.0 0.4881889763779528,8012.69428151344,0,6091,0 3 1128 2048 24 4396 43,0.0 0.0 0.3431372549019608 0.031919961886612676 0.08888888888888889 0.43661971830985913 0.33858267716535434,3476.8861796553733,0,7002,0 3 1084 1983 23 4260 19,0.0 0.0 0.12745098039215685 0.0009528346831824678 0.06666666666666667 0.11737089201877934 0.14960629921259844,1283.4526204908182,0,7230,0 3 1146 2133 24 4445 47,0.0 0.0 0.43137254901960786 0.07241543592186755 0.08888888888888889 0.5516431924882629 0.3700787401574803,4400.916325671875,0,6823,0 3 1175 2209 25 4528 58,0.0 0.0 0.5735294117647058 0.10862315388280133 0.1111111111111111 0.7464788732394366 0.4566929133858268,5862.949864286751,0,6465,0 3 1058 1981 20 4210 0,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,7468
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s4,0 2 2087 16685 7 8063 -122,0.0 0.0 0.0 0.6291255961844198 0.1891891891891892 0.15384615384615385 0.16544117647058823,649.7484178182708,0,2004,0 2 3526 22517 0 10274 -167,0.0 0.0 0.9338092147955873 1.0 0.0 1.0 0.0,10348.092147955873,0,1328,10 8 3628 16173 1 10017 -11,1.0 0.2222222222222222 1.0 0.5965659777424484 0.02702702702702703 0.9016456180635285 0.5735294117647058,1032831.0808882598,0,3528,0 29 2299 6799 36 7756 94,0.0 1.0 0.13757300454250487 0.0004451510333863275 0.972972972972973 0.03635667814772292 0.9595588235294118,101474.79561936074,0,7455,0 29 2316 6796 37 7787 89,0.0 1.0 0.14860480207657364 0.0002543720190779014 1.0 0.04822043628013777 0.9411764705882353,101587.72577361821,0,7324,0 29 2321 6800 37 7803 100,0.0 1.0 0.1518494484101233 0.0005087440381558028 1.0 0.05434366628396479 0.9816176470588235,101620.52828244929,0,7276,0 29 2330 6792 35 7825 100,0.0 1.0 0.15768981181051264 0.0 0.9459459459459459 0.06276310753922694 0.9816176470588235,101673.10196142217,0,7230,0 29 2246 6806 37 7661 95,0.0 1.0 0.10317975340687865 0.000890302066772655 1.0 0.0 0.9632352941176471,101133.65107142967,0,7693,0 29 2355 6835 30 7876 105,0.0 1.0 0.17391304347826086 0.0027344992050874406 0.8108108108108109 0.08228090317642557 1.0,101824.76882410054,0,7098
