,lnps-10-org-obj,lnps-10-nrm-obj,lnps-10-obj,lnps-10-diff,lnps-10-freq,lnps-30-org-obj,lnps-30-nrm-obj,lnps-30-obj,lnps-30-diff,lnps-30-freq,lnps-60-org-obj,lnps-60-nrm-obj,lnps-60-obj,lnps-60-diff,lnps-60-freq,mp-is-p-hi-org-obj,mp-is-p-hi-nrm-obj,mp-is-p-hi-obj,mp-is-p-hi-diff,mp-is-p-hi-freq,mp-is-p-low-org-obj,mp-is-p-low-nrm-obj,mp-is-p-low-obj,mp-is-p-low-diff,mp-is-p-low-freq,mp-is-p-mid-org-obj,mp-is-p-mid-nrm-obj,mp-is-p-mid-obj,mp-is-p-mid-diff,mp-is-p-mid-freq,mp-p-hi-org-obj,mp-p-hi-nrm-obj,mp-p-hi-obj,mp-p-hi-diff,mp-p-hi-freq,mp-p-low-org-obj,mp-p-low-nrm-obj,mp-p-low-obj,mp-p-low-diff,mp-p-low-freq,mp-p-mid-org-obj,mp-p-mid-nrm-obj,mp-p-mid-obj,mp-p-mid-diff,mp-p-mid-freq
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s8,4 46 2464 420 274 5308 -80,0.0 0.0 0.04013377926421405 0.0 0.2465753424657534 0.40985324947589097 0.0,430.09385938347475,0.2792857142857143,8886,4 46 2404 529 289 5889 -64,0.0 0.0 0.0 0.07785714285714286 0.3150684931506849 0.7143605870020965 0.09195402298850575,116.59955206522082,0.23714285714285716,11193,4 115 2723 949 342 5429 -69,0.0 0.17875647668393782 0.21337792642140468 0.37785714285714284 0.5570776255707762 0.47327044025157233 0.06321839080459771,20447.787760815372,0.12285714285714286,9076,33 208 3761 1524 439 6250 -21,1.0 0.41968911917098445 0.9076923076923077 0.7885714285714286 1.0 0.9035639412997903 0.3390804597701149,1051943.7811424658,0.008571428571428572,1,12 361 3580 1661 344 5323 -15,0.27586206896551724 0.8160621761658031 0.7866220735785954 0.8864285714285715 0.5662100456621004 0.41771488469601675 0.3735632183908046,366282.10760594363,0.2542857142857143,513,19 250 3899 1820 408 6434 -5,0.5172413793103449 0.5284974093264249 1.0 1.0 0.8584474885844748 1.0 0.43103448275862066,581187.3960263286,0.2,245,33 208 3761 1524 439 6250 -21,1.0 0.41968911917098445 0.9076923076923077 0.7885714285714286 1.0 0.9035639412997903 0.3390804597701149,1051943.7811424658,0.008571428571428572,684,6 432 3509 1400 318 5633 42,0.06896551724137931 1.0 0.7391304347826086 0.7 0.4474885844748858 0.5801886792452831 0.7011494252873564,177108.07348387063,0.8121428571428572,12317,7 429 2410 1132 220 4526 94,0.10344827586206896 0.9922279792746114 0.004013377926421404 0.5085714285714286 0.0 0.0 1.0,203220.77899736576,0.785,14727
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s5,0 3 2 4 0 124 -113,0.0 0.0379746835443038 0.0 0.005934718100890208 0.0 0.0 0.0,3803.40307253127,0.48928571428571427,2984,0 0 2 4 0 293 -39,0.0 0.0 0.0 0.005934718100890208 0.0 0.10071513706793803 0.4900662251655629,7.4319356967351515,0.3976190476190476,3892,0 3 2 85 3 883 7,0.0 0.0379746835443038 0.0 0.24629080118694363 0.05454545454545454 0.45232419547079855 0.7947019867549668,4054.531645013332,0.19166666666666668,2964,14 4 3 170 22 1091 28,1.0 0.05063291139240506 0.004291845493562232 0.49851632047477745 0.4 0.5762812872467223 0.9337748344370861,1005651.4225023579,0.014285714285714285,1,0 79 235 339 55 1802 22,0.0 1.0 1.0 1.0 1.0 1.0 0.8940397350993378,111110.8940397351,0.4011904761904762,2023,0 18 90 287 35 1469 38,0.0 0.22784810126582278 0.3776824034334764 0.8456973293768546 0.6363636363636364 0.801549463647199 1.0,27479.983348566733,0.23214285714285715,3720,14 4 3 170 22 1091 28,1.0 0.05063291139240506 0.004291845493562232 0.49851632047477745 0.4 0.5762812872467223 0.9337748344370861,1005651.4225023579,0.014285714285714285,1045,0 0 2 2 0 188 -62,0.0 0.0 0.0 0.0 0.0 0.03814064362336114 0.33774834437086093,0.7191547806044724,0.6785714285714286,10860,0 0 24 145 20 832 26,0.0 0.0 0.0944206008583691 0.42433234421364985 0.36363636363636365 0.42193087008343266 0.9205298013245033,1410.041827663136,0.6702380952380952,18876
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s1,0 2 0 2 0 140 -214,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.40267857142857144,9513,0 2 0 4 0 233 -178,0.0 0.0 0.0 0.001694915254237288 0.0 0.024031007751937984 0.1422924901185771,2.077517821875245,0.3205357142857143,16012,1 5 0 8 0 519 -123,0.05555555555555555 0.009900990099009901 0.0 0.005084745762711864 0.0 0.0979328165374677 0.35968379446640314,56552.0783231791,0.15267857142857144,15970,18 13 0 19 1 704 -108,1.0 0.036303630363036306 0.0 0.01440677966101695 0.005405405405405406 0.14573643410852713 0.4189723320158103,1003647.1866931783,0.014285714285714285,1,3 92 231 182 24 902 -96,0.16666666666666666 0.297029702970297 0.13857228554289142 0.15254237288135594 0.12972972972972974 0.19689922480620156 0.466403162055336,197923.3105603897,0.21428571428571427,1088,4 305 278 434 35 978 -71,0.2222222222222222 1.0 0.16676664667066587 0.36610169491525424 0.1891891891891892 0.2165374677002584 0.5652173913043478,324277.63989483134,0.3151785714285714,763,15 264 1667 1182 185 4010 39,0.8333333333333334 0.8646864686468647 1.0 1.0 1.0 1.0 1.0,930912.9801980199,0.4973214285714286,29421,0 2 230 289 59 2016 9,0.0 0.0 0.13797240551889622 0.24322033898305084 0.31891891891891894 0.4847545219638243 0.8814229249011858,1660.5652542084445,0.6651785714285714,36527,0 51 1130 413 119 3978 17,0.0 0.1617161716171617 0.6778644271145771 0.3483050847457627 0.6432432432432432 0.9917312661498708 0.9130434782608695,23373.721198071788,0.6383928571428571,38470
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s4,1 10 0 3 0 98 -125,0.09090909090909091 0.064 0.0 0.0044444444444444444 0.0 0.00036563071297989033 0.07281553398058252,97313.61182537647,0.28095238095238095,1301,0 4 0 1 0 97 -140,0.0 0.016 0.0 0.0014814814814814814 0.0 0.0 0.0,1601.4814814814815,0.325,2015,1 9 0 0 0 109 -125,0.09090909090909091 0.056 0.0 0.0 0.0 0.0043875685557586835 0.07281553398058252,96509.20760031044,0.25952380952380955,1835,11 10 2 26 0 143 -86,1.0 0.064 0.0021436227224008574 0.03851851851851852 0.0 0.016819012797074956 0.2621359223300971,1006460.3850717929,0.02023809523809524,1,0 48 115 155 10 689 -41,0.0 0.368 0.1232583065380493 0.22962962962962963 0.07194244604316546 0.21645338208409506 0.48058252427184467,38272.05205595955,0.2833333333333333,3550,0 3 5 66 0 271 -59,0.0 0.008 0.0053590568060021436 0.09777777777777778 0.0 0.06361974405850092 0.3932038834951456,952.3977471618794,0.15595238095238095,4089,3 101 933 675 139 2832 46,0.2727272727272727 0.792 1.0 1.0 1.0 1.0 0.9029126213592233,363038.1756398941,0.525,37514,0 2 130 197 34 1518 47,0.0 0.0 0.13933547695605572 0.29185185185185186 0.2446043165467626 0.5195612431444241 0.9077669902912622,1715.770432488821,0.6857142857142857,42711,0 127 597 545 112 2114 66,0.0 1.0 0.639871382636656 0.8074074074074075 0.8057553956834532 0.7374771480804387 1.0,107295.07154482312,0.7142857142857143,30476
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 2 0 0 117 -46,0.0 0.0 0.0 0.0 0.0 0.14563106796116504 0.1,1.5563106796116504,0.4714285714285714,921,0 0 2 0 0 118 -49,0.0 0.0 0.0 0.0 0.0 0.1553398058252427 0.0,1.553398058252427,0.36428571428571427,1202,0 0 2 0 0 118 -46,0.0 0.0 0.0 0.0 0.0 0.1553398058252427 0.1,1.653398058252427,0.38571428571428573,1189,6 1 3 3 0 102 -37,0.8571428571428571 1.0 0.5 0.3333333333333333 0.0 0.0 0.4,962476.5904761903,0.014285714285714285,1,0 0 2 0 0 127 -30,0.0 0.0 0.0 0.0 0.0 0.24271844660194175 0.6333333333333333,3.0605177993527506,0.4392857142857143,3064,0 0 2 0 0 149 -36,0.0 0.0 0.0 0.0 0.0 0.4563106796116505 0.43333333333333335,4.996440129449839,0.11785714285714285,2793,7 1 4 9 0 102 -37,1.0 1.0 1.0 1.0 0.0 0.0 0.4,1111000.4,0.014285714285714285,342,0 0 2 0 0 130 -25,0.0 0.0 0.0 0.0 0.0 0.27184466019417475 0.8,3.518446601941747,0.6642857142857143,6367,0 0 2 0 0 205 -19,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5285714285714286,4593
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s0,0 2 0 0 0 73 -39,0.0 0.25 0.0 0.0 0.0 0.0 0.08,25000.08,0.41785714285714287,377,0 1 0 0 0 74 -41,0.0 0.0 0.0 0.0 0.0 0.007142857142857143 0.0,0.07142857142857142,0.4857142857142857,451,0 1 0 0 0 76 -39,0.0 0.0 0.0 0.0 0.0 0.02142857142857143 0.08,0.2942857142857143,0.42857142857142855,446,2 4 1 8 0 76 -28,0.6666666666666666 0.75 1.0 0.6153846153846154 0.0 0.02142857142857143 0.52,752282.7855677655,0.025,1,0 1 0 0 0 91 -19,0.0 0.0 0.0 0.0 0.0 0.12857142857142856 0.88,2.1657142857142855,0.4714285714285714,1794,0 1 0 0 0 94 -29,0.0 0.0 0.0 0.0 0.0 0.15 0.48,1.98,0.08571428571428572,526,3 5 1 13 0 79 -28,1.0 1.0 1.0 1.0 0.0 0.04285714285714286 0.52,1111000.9485714287,0.025,360,0 1 0 0 0 95 -16,0.0 0.0 0.0 0.0 0.0 0.15714285714285714 1.0,2.571428571428571,0.7285714285714285,26194,0 1 0 0 0 213 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.68,10.68,0.525,28154
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s9,1 2 0 0 0 81 -142,0.05555555555555555 0.0035087719298245615 0.0 0.0 0.0 0.0 0.07772020725388601,55906.51046874526,0.3119047619047619,2605,1 2 0 0 0 88 -157,0.05555555555555555 0.0035087719298245615 0.0 0.0 0.0 0.0033159639981051635 0.0,55906.46590817799,0.29285714285714287,2778,0 1 0 1 0 83 -111,0.0 0.0 0.0 0.0010964912280701754 0.0 0.0009474182851729038 0.23834196891191708,1.3443073798338214,0.26785714285714285,3039,17 2 0 5 0 97 -79,0.9444444444444444 0.0035087719298245615 0.0 0.005482456140350877 0.0 0.007579346281383231 0.40414507772020725,944801.2840321077,0.008333333333333333,1,0 7 243 130 22 823 -63,0.0 0.021052631578947368 0.2709030100334448 0.1425438596491228 0.11578947368421053 0.3514921837991473 0.48704663212435234,4972.418033716845,0.3345238095238095,1425,0 1 0 2 0 174 -65,0.0 0.0 0.0 0.0021929824561403508 0.0 0.04405495026054003 0.47668393782383417,3.110215896569585,0.11785714285714285,1329,18 2 0 7 0 96 -79,1.0 0.0035087719298245615 0.0 0.007675438596491228 0.0 0.0071056371387967785 0.40414507772020725,1000359.027833028,0.008333333333333333,1008,1 286 801 906 154 1612 36,0.05555555555555555 1.0 0.8929765886287625 0.993421052631579 0.8105263157894737 0.7252486972998579 1.0,165568.0476130267,0.8,37889,0 249 897 912 190 2192 33,0.0 0.8701754385964913 1.0 1.0 1.0 1.0 0.9844559585492227,98128.52831560768,0.7785714285714286,29278
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 10 1 0 74 -90,0.0 0.0 1.0 0.14285714285714285 0.0 0.042483660130718956 0.0,10143.28197945845,0.2875,940,0 0 10 1 0 74 -82,0.0 0.0 1.0 0.14285714285714285 0.0 0.042483660130718956 0.11940298507462686,10143.401382443524,0.23392857142857143,951,0 0 10 1 0 74 -83,0.0 0.0 1.0 0.14285714285714285 0.0 0.042483660130718956 0.1044776119402985,10143.38645707039,0.2982142857142857,1302,11 2 4 7 0 61 -42,0.9166666666666666 1.0 0.0 1.0 0.0 0.0 0.7164179104477612,1017667.383084577,0.0125,1,0 0 10 0 0 111 -43,0.0 0.0 1.0 0.0 0.0 0.16339869281045752 0.7014925373134329,10002.335479465419,0.28214285714285714,23767,0 0 10 0 0 108 -48,0.0 0.0 1.0 0.0 0.0 0.15359477124183007 0.6268656716417911,10002.16281338406,0.07678571428571429,2518,12 2 4 7 0 61 -42,1.0 1.0 0.0 1.0 0.0 0.0 0.7164179104477612,1101000.7164179105,0.0125,716,0 0 10 0 0 109 -28,0.0 0.0 1.0 0.0 0.0 0.1568627450980392 0.9253731343283582,10002.49400058531,0.6357142857142857,19853,0 0 10 0 0 367 -23,0.0 0.0 1.0 0.0 0.0 1.0 1.0,10011.0,0.5553571428571429,19074
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s4,1 5 0 0 0 82 -41,0.25 0.3333333333333333 0.0 0.0 0.0 0.015625 0.08333333333333333,283333.5729166667,0.4107142857142857,479,1 5 0 0 0 82 -43,0.25 0.3333333333333333 0.0 0.0 0.0 0.015625 0.0,283333.4895833333,0.34285714285714286,465,1 5 0 0 0 81 -38,0.25 0.3333333333333333 0.0 0.0 0.0 0.0 0.20833333333333334,283333.5416666667,0.375,412,2 6 4 4 0 99 -19,0.5 0.4166666666666667 1.0 0.5714285714285714 0.0 0.28125 1.0,552241.9077380953,0.025,1,0 1 0 0 0 105 -26,0.0 0.0 0.0 0.0 0.0 0.375 0.7083333333333334,4.458333333333333,0.40714285714285714,2531,0 1 0 0 0 116 -22,0.0 0.0 0.0 0.0 0.0 0.546875 0.875,6.34375,0.15357142857142858,3209,4 13 3 7 0 101 -19,1.0 1.0 0.75 1.0 0.0 0.3125 1.0,1108504.125,0.03214285714285714,341,0 1 0 0 0 112 -30,0.0 0.0 0.0 0.0 0.0 0.484375 0.5416666666666666,5.385416666666667,0.6678571428571428,24643,0 1 0 0 0 145 -25,0.0 0.0 0.0 0.0 0.0 1.0 0.75,10.75,0.3678571428571429,15856
resolved-p28d-paper/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,0 7 3 0 0 72 -81,0.0 0.75 0.01048951048951049 0.0 0.0 0.005134788189987163 0.0,75104.946452777,0.34464285714285714,864,0 1 0 0 0 64 -73,0.0 0.0 0.0 0.0 0.0 0.0 0.08,0.08,0.36428571428571427,1423,0 1 0 0 0 64 -58,0.0 0.0 0.0 0.0 0.0 0.0 0.23,0.23,0.30892857142857144,2141,9 9 2 10 0 79 -55,1.0 1.0 0.006993006993006993 0.06097560975609756 0.0 0.009627727856225931 0.26,1100131.2619569646,0.019642857142857142,1,0 1 0 0 0 113 -27,0.0 0.0 0.0 0.0 0.0 0.031450577663671375 0.54,0.8545057766367138,0.4160714285714286,9756,0 1 0 0 0 125 -50,0.0 0.0 0.0 0.0 0.0 0.03915275994865212 0.31,0.7015275994865211,0.16964285714285715,7507,6 3 286 164 37 1622 19,0.6666666666666666 0.25 1.0 1.0 1.0 1.0 1.0,702777.6666666666,0.37857142857142856,71073,0 1 0 0 0 92 -20,0.0 0.0 0.0 0.0 0.0 0.01797175866495507 0.61,0.7897175866495507,0.6214285714285714,25640,0 1 0 0 0 237 -24,0.0 0.0 0.0 0.0 0.0 0.1110397946084724 0.57,1.680397946084724,0.5625,53147
