,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s6,15 12 3819 17719 0 10259 -149,1.0 1.0 0.5942492012779552 0.881827550669873 0.0 0.0 0.0,1106824.3195634494,0.5914285714285714,3357,12 7 3946 18407 0 10612 -137,0.0 0.0 1.0 1.0 0.0 0.838479809976247 0.12121212121212122,11008.506010220974,0.6471428571428571,2590,14 11 3633 12585 1 10680 -50,0.6666666666666666 0.8 0.0 0.0 1.0 1.0 1.0,746777.6666666666,0.6257142857142857,5196
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,10 82 1367 2465 59 4484 111,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.5785714285714286,7357,7 4 1886 8555 3 6219 -7,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6625,6358,9 6 1651 5294 19 5517 38,0.6666666666666666 0.02564102564102564 0.5472061657032755 0.4645320197044335 0.2857142857142857 0.5953890489913545 0.3813559322033898,675202.2695825,0.6017857142857143,7118
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 96 -29,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07142857142857142,231,0 0 0 0 0 93 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5714285714285714,85,0 0 0 0 0 95 -24,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 0.38461538461538464,7.051282051282051,0.07142857142857142,230
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s5,2 0 3 0 0 110 -33,1.0 0.0 1.0 0.0 0.0 0.0 0.45454545454545453,1010000.4545454546,0.02142857142857143,2874,0 0 2 0 0 126 -27,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5642857142857143,5809,0 0 2 0 0 124 -38,0.0 0.0 0.0 0.0 0.0 0.875 0.0,8.75,0.06428571428571428,6513
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 82 -38,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.07857142857142857,472,0 0 0 0 0 89 -17,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.65,73,0 0 0 0 0 83 -23,0.0 0.0 0.0 0.0 0.0 0.14285714285714285 0.7142857142857143,2.142857142857143,0.07857142857142857,361
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s7,21 114 2906 6956 30 8902 162,1.0 0.49693251533742333 1.0 1.0 0.7894736842105263 1.0 0.9578947368421052,1060783.1567969003,0.7014285714285714,4415,8 33 2607 5997 15 8199 71,0.1875 0.0 0.7913468248429868 0.7458256029684601 0.0 0.7964089197799016 0.0,196167.25794059614,0.7314285714285714,5122,5 196 1473 3183 34 5449 166,0.0 1.0 0.0 0.0 1.0 0.0 1.0,100101.0,0.75,4193
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s4,8 65 832 2166 17 2644 124,1.0 1.0 0.5680473372781065 0.0 1.0 0.24193548387096775 1.0,1105783.8927276197,0.5666666666666667,8520,1 24 736 2530 10 2524 70,0.0 0.1276595744680851 0.0 0.3071729957805907 0.125 0.0 0.0,13085.630442589101,0.6738095238095239,10636,5 18 905 3351 9 3020 70,0.5714285714285714 0.0 1.0 1.0 0.0 1.0 0.0,582438.5714285714,0.6404761904761904,8448
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s1,10 30 1060 1141 9 3857 7,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.014285714285714285,3710,0 0 1909 2566 59 6297 141,0.0 0.0 0.9571589627959414 0.6272007042253521 1.0 0.7668133249528598 0.6836734693877551,10307.142138903682,0.6685714285714286,2422,0 0 1947 3413 43 7039 203,0.0 0.0 1.0 1.0 0.68 1.0 1.0,11079.0,0.6285714285714286,2372
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 84 -54,0.0 0.0 0.0 0.0 0.0 1.0 0.375,10.375,0.17142857142857143,333,0 0 0 0 0 64 -44,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5857142857142857,70,0 0 0 0 0 82 -60,0.0 0.0 0.0 0.0 0.0 0.9 0.0,9.0,0.17142857142857143,290
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s0,2 3 0 0 0 84 -30,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.02142857142857143,4148,0 1 38 79 26 524 6,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.7642857142857142,26747,0 1 12 19 6 282 -2,0.0 0.0 0.3157894736842105 0.24050632911392406 0.23076923076923078 0.45 0.7777777777777778,3426.7557668107297,0.6857142857142857,26998
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s3,17 57 585 741 14 1939 6,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.01607142857142857,5073,0 0 998 946 60 3637 98,0.0 0.0 1.0 0.5036855036855037 0.9583333333333334 1.0 1.0,10610.518837018837,0.6642857142857143,3495,0 0 886 1148 62 3326 87,0.0 0.0 0.7288135593220338 1.0 1.0 0.8168433451118964 0.8804347826086957,8397.184461454066,0.6285714285714286,3312
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s1,7 12 279 603 13 1548 -15,1.0 1.0 0.0 0.0 1.0 0.0 0.0,1100100.0,0.007142857142857143,5715,0 0 778 2586 9 3096 48,0.0 0.0 0.8663194444444444 0.5480928689883914 0.6 1.0 1.0,9282.287313432835,0.6523809523809524,3742,0 0 855 4221 3 3088 38,0.0 0.0 1.0 1.0 0.0 0.9948320413436692 0.8412698412698413,11010.789590254706,0.5976190476190476,3916
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s6,4 11 429 1854 9 1574 36,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5428571428571428,14512,1 1 271 1752 4 1285 20,0.0 0.0 0.05389221556886228 0.9233658903080391 0.0 0.1813031161473088 0.0,1464.101077158135,0.6678571428571428,14607,1 2 262 523 4 1221 30,0.0 0.1 0.0 0.0 0.0 0.0 0.625,10000.625,0.575,15080
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s8,6 22 305 252 76 1340 44,1.0 0.0 0.0 0.0 0.5294117647058824 1.0 0.0,1000062.9411764706,0.010714285714285714,9631,5 175 382 394 100 639 59,0.0 1.0 1.0 1.0 1.0 0.0 0.7894736842105263,111100.78947368421,0.775,15665,6 167 359 359 49 741 63,1.0 0.9477124183006536 0.7012987012987013 0.7535211267605634 0.0 0.14550641940085593 1.0,1102540.205034007,0.7071428571428572,15619
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 95 -19,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.12142857142857143,179,0 0 0 0 0 87 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.8333333333333334,0.8333333333333334,0.7,55,0 0 0 0 0 93 -31,0.0 0.0 0.0 0.0 0.0 0.75 0.0,7.5,0.12142857142857143,154
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s2,23 41 4574 17960 0 11159 -95,1.0 1.0 1.0 1.0 0.0 1.0 0.0,1111010.0,0.6928571428571428,4114,23 4 3440 16256 1 9863 -56,1.0 0.0 0.0 0.0 0.5 0.0 1.0,1000051.0,0.7385714285714285,2803,20 10 3775 17805 2 10368 -93,0.0 0.16216216216216217 0.29541446208112876 0.909037558685446 1.0 0.3896604938271605 0.05128205128205128,20183.346282702503,0.7185714285714285,3391
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 90 -20,0.0 0.0 0.0 0.0 0.0 0.25 0.2,2.7,0.2,227,0 0 0 0 0 93 -16,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.7214285714285714,105,0 0 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.2,341
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s1,12 31 111 212 29 526 -28,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.014285714285714285,10036,10 219 379 302 58 615 53,0.5 1.0 1.0 0.5357142857142857 0.9666666666666667 1.0 0.8804347826086957,610643.2613871635,0.7928571428571428,14708,8 198 222 380 59 611 64,0.0 0.8882978723404256 0.4141791044776119 1.0 1.0 0.9550561797752809 1.0,94082.12884061642,0.675,16284
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 97 -24,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0.16428571428571428,169,0 0 0 0 0 87 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6357142857142857,147,0 0 0 0 0 102 -27,0.0 0.0 0.0 0.0 0.0 1.0 0.5714285714285714,10.571428571428571,0.16428571428571428,114
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s4,8 58 1399 3937 25 4799 85,0.25 1.0 0.0 0.21566632756866735 0.4 0.0 1.0,350256.66632756864,0.5803571428571429,6648,11 27 1851 4708 17 5174 66,1.0 0.1388888888888889 1.0 1.0 0.0 1.0 0.0,1024898.8888888889,0.675,6764,7 22 1452 3725 37 4918 77,0.0 0.0 0.1172566371681416 0.0 1.0 0.31733333333333336 0.5789473684210527,1276.3186523831705,0.6339285714285714,7183
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1086 -92,0.0 0.0 0.0 0.0 0.0 0.8877840909090909 0.7586206896551724,9.636461598746083,0.3342857142857143,195,0 0 0 0 0 461 -158,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.63,192,0 0 0 0 0 1165 -71,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.33285714285714285,202
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s0,26 398 4567 2011 299 5752 -5,1.0 1.0 0.025109034267912774 0.18126684636118598 0.0 0.01718112987769365 0.0,1100432.5290003389,0.017142857142857144,2550,18 397 20214 4441 2407 15877 50,0.0 0.990909090909091 1.0 1.0 1.0 1.0 1.0,110201.9090909091,0.7942857142857143,1180,19 288 4164 1473 395 5575 50,0.125 0.0 0.0 0.0 0.04554079696394687 0.0 1.0,125005.55407969639,0.7928571428571428,4477
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 802 -78,0.0 0.0 0.0 0.0 0.0 0.9514767932489452 0.8888888888888888,10.403656821378341,0.3053571428571429,188,0 0 0 0 0 351 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6517857142857143,75,0 0 0 0 0 825 -76,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.3107142857142857,200
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s8,8 14 129 325 4 667 -68,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.009523809523809525,7775,0 0 486 1278 28 1874 56,0.0 0.0 1.0 1.0 0.9230769230769231 1.0 1.0,11103.307692307691,0.6523809523809524,3830,0 0 359 815 30 1563 55,0.0 0.0 0.6442577030812325 0.5141657922350472 1.0 0.7423363711681856 0.9919354838709677,7065.158122242926,0.6214285714285714,3673
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s1,7 1 1 0 0 77 -35,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.014285714285714285,6053,0 52 57 81 17 404 -4,0.0 0.6710526315789473 0.24888888888888888 0.40298507462686567 0.5666666666666667 1.0 0.6739130434782609,70064.47770112063,0.7928571428571428,28489,2 77 226 201 30 348 11,0.2857142857142857 1.0 1.0 1.0 1.0 0.8287461773700305 1.0,396823.5731760594,0.7714285714285715,31816
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s5,29 535 622 1162 134 1857 44,1.0 1.0 1.0 1.0 1.0 1.0 0.15,1111110.15,0.019642857142857142,3304,17 486 446 584 82 1361 38,0.29411764705882354 0.0 0.34814814814814815 0.0 0.2777777777777778 0.14776632302405499 0.0,297628.38398131303,0.7339285714285714,8371,12 506 352 767 62 1275 78,0.0 0.40816326530612246 0.0 0.3166089965397924 0.0 0.0 1.0,41133.93552715204,0.7482142857142857,6010
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s6,0 4 55 62 19 591 -4,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0.2714285714285714,28837,0 1 2 0 0 106 -13,0.0 0.0 0.0 0.0 0.0 0.0 0.5263157894736842,0.5263157894736842,0.6214285714285714,13765,0 1 2 0 0 114 -23,0.0 0.0 0.0 0.0 0.0 0.016494845360824743 0.0,0.16494845360824742,0.37142857142857144,12285
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s4,1 4 3 0 0 97 -30,1.0 0.3 0.0 0.0 0.0 0.0 0.0,1030000.0,0.02857142857142857,4939,0 11 58 87 47 624 -13,0.0 1.0 1.0 1.0 1.0 1.0 0.9444444444444444,111110.94444444444,0.6214285714285714,27432,0 1 30 55 16 432 -12,0.0 0.0 0.4909090909090909 0.632183908045977 0.3404255319148936 0.635673624288425 1.0,5582.6741065712595,0.4642857142857143,22473
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s0,14 27 360 297 10 1474 -21,1.0 1.0 0.0 0.0 0.06666666666666667 0.0 0.0,1100006.6666666667,0.014285714285714285,4230,0 0 956 1564 38 3577 114,0.0 0.0 0.5246478873239436 0.18509861212563916 1.0 0.5659311087190527 1.0,5538.236796452266,0.6410714285714286,3555,0 0 1496 7142 8 5190 50,0.0 0.0 1.0 1.0 0.0 1.0 0.5259259259259259,11010.525925925926,0.6446428571428572,2311
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s9,13 55 2015 7382 11 6086 86,1.0 1.0 1.0 1.0 0.0 1.0 0.6216216216216216,1111010.6216216215,0.5928571428571429,5970,5 20 1390 4697 22 5149 63,0.2 0.14634146341463414 0.1925064599483204 0.3385070214338507 1.0 0.28363914373088683 0.0,217000.55435381777,0.65,6726,3 14 1241 3323 16 4778 100,0.0 0.0 0.0 0.0 0.45454545454545453 0.0 1.0,46.45454545454545,0.6285714285714286,6001
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s4,4 13 483 2543 4 1874 34,1.0 1.0 0.9285714285714286 1.0 0.0 1.0 0.0,1110295.7142857143,0.5821428571428572,14494,0 1 379 461 35 1347 50,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0.7392857142857143,14917,4 1 491 852 21 1553 49,1.0 0.0 1.0 0.1878001921229587 0.5483870967741935 0.3908918406072106 0.9375,1010247.4853202065,0.5964285714285714,12676
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s3,10 33 805 2327 22 2751 127,1.0 1.0 0.43564356435643564 0.2991375397185656 1.0 0.25653206650831356 0.2857142857142857,1104758.4242182337,0.6785714285714286,9094,4 4 761 1668 18 2643 123,0.0 0.0 0.0 0.0 0.7142857142857143 0.0 0.0,71.42857142857143,0.7238095238095238,7335,5 12 862 3871 8 3064 137,0.16666666666666666 0.27586206896551724 1.0 1.0 0.0 1.0 1.0,205263.8735632184,0.7309523809523809,6103
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s2,20 331 2418 1722 307 3479 15,1.0 0.0 1.0 1.0 1.0 1.0 0.0,1011110.0,0.008928571428571428,2597,12 396 2149 1132 194 2949 80,0.1111111111111111 0.6132075471698113 0.3595238095238095 0.0 0.32335329341317365 0.44849115504682624 1.0,176064.92416422215,0.8071428571428572,4917,11 437 1998 1370 140 2518 49,0.0 1.0 0.0 0.4033898305084746 0.0 0.0 0.5230769230769231,100403.91290743156,0.8142857142857143,3256
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 387 -46,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.19523809523809524,170,0 0 0 0 0 150 -65,0.0 0.0 0.0 0.0 0.0 0.028688524590163935 0.5476190476190477,0.834504293520687,0.6285714285714286,82,0 0 0 0 0 143 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.05714285714285714,383
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s6,7 26 1797 5830 16 5892 65,1.0 0.047619047619047616 1.0 1.0 0.0 1.0 0.0,1015771.9047619047,0.6196428571428572,6002,7 66 1369 3484 27 4477 84,1.0 1.0 0.1541501976284585 0.352112676056338 0.4074074074074074 0.0 1.0,1101935.3553930817,0.7035714285714286,6676,4 24 1291 2209 43 4570 74,0.0 0.0 0.0 0.0 1.0 0.0657243816254417 0.47368421052631576,101.13092802678074,0.6678571428571428,6649
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s5,25 77 1142 730 16 3774 47,1.0 1.0 0.0 0.0 0.17105263157894737 0.0 0.2670807453416149,1100017.3723439034,0.018571428571428572,3548,0 0 1980 2510 79 6814 165,0.0 0.0 0.39049394221808015 0.18681780016792612 1.0 0.5486374300667749 1.0,4198.243596649396,0.6442857142857142,2332,0 0 3288 10258 3 9315 4,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6357142857142857,2300
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s2,7 0 6 0 0 92 -42,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.010714285714285714,7178,0 0 35 55 4 406 26,0.0 0.0 0.23387096774193547 0.2391304347826087 1.0 0.4410112359550562 1.0,2683.2502245615137,0.5964285714285714,8371,0 0 130 230 3 804 20,0.0 0.0 1.0 1.0 0.75 1.0 0.9117647058823529,11085.911764705883,0.5142857142857142,8276
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 104 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.075,423,0 0 0 0 0 115 -38,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.6071428571428571,110,0 0 0 0 0 109 -39,0.0 0.0 0.0 0.0 0.0 0.45454545454545453 0.6666666666666666,5.212121212121212,0.075,450
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s5,7 61 556 288 41 1429 105,1.0 1.0 1.0 0.16087751371115175 1.0 0.9672131147540983 1.0,1110271.5496448586,0.5285714285714286,14963,0 2 108 112 17 544 33,0.0 0.016666666666666666 0.0 0.0 0.3684210526315789 0.0 0.0,1703.5087719298247,0.7107142857142857,16009,2 1 333 1206 3 1459 88,0.2857142857142857 0.0 0.5022321428571429 1.0 0.0 1.0 0.7638888888888888,291747.371031746,0.5821428571428572,16808
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s0,5 26 782 1841 16 2650 49,1.0 1.0 0.10862619808306709 0.0 1.0 0.0 0.10344827586206896,1101186.3654291066,0.5785714285714286,9228,2 7 748 3544 8 2688 75,0.0 0.05 0.0 0.5437420178799489 0.4666666666666667 0.06168831168831169 1.0,5592.0255676635,0.6523809523809524,8902,3 6 1061 4973 1 3266 46,0.3333333333333333 0.0 1.0 1.0 0.0 1.0 0.0,344343.3333333333,0.6214285714285714,10452
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 426 -52,0.0 0.0 0.0 0.0 0.0 0.703125 0.8666666666666667,7.897916666666667,0.1880952380952381,142,0 0 0 0 0 201 -78,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.65,90,0 0 0 0 0 521 -48,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.28809523809523807,59
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s8,42 297 3790 1893 274 6105 -14,1.0 1.0 0.773841961852861 1.0 0.4266666666666667 1.0 0.0,1108791.0862851953,0.01,2873,8 276 3956 1330 242 5629 62,0.0 0.0 1.0 0.3491329479768786 0.0 0.0 1.0,10350.13294797688,0.8114285714285714,3685,15 277 3222 1028 317 5656 42,0.20588235294117646 0.047619047619047616 0.0 0.0 1.0 0.05672268907563025 0.7368421052631579,210745.56177207723,0.7914285714285715,5194
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,23 34 3541 12493 5 9873 -13,0.6666666666666666 1.0 0.5897435897435898 0.0 1.0 0.0 1.0,772665.1025641025,0.6042857142857143,4455,24 6 3403 15092 4 10113 -80,1.0 0.0 0.0 0.5366508362585174 0.6666666666666666 0.5970149253731343 0.54421768707483,1000609.831869866,0.6457142857142857,5708,21 9 3637 17336 2 10275 -160,0.0 0.10714285714285714 1.0 1.0 0.0 1.0 0.0,21724.285714285714,0.6457142857142857,5970
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s8,1 2 0 2 0 89 -21,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.03571428571428571,3574,0 3 117 34 5 518 3,0.0 1.0 1.0 0.6274509803921569 0.3333333333333333 1.0 1.0,110671.78431372548,0.7142857142857143,29712,0 2 34 53 15 465 -4,0.0 0.0 0.2905982905982906 1.0 1.0 0.8764568764568764 0.7083333333333334,4015.4558080808083,0.42857142857142855,27977
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s5,9 7 213 341 18 1279 24,1.0 1.0 0.0 0.0 0.47058823529411764 0.0 0.0,1100047.0588235294,0.01904761904761905,6878,0 0 565 2974 2 2307 61,0.0 0.0 1.0 1.0 0.0 1.0 0.6379310344827587,11010.637931034482,0.6333333333333333,4465,0 0 486 747 36 1894 82,0.0 0.0 0.7755681818181818 0.15419673376376755 1.0 0.5982490272373541 1.0,8016.86104221796,0.6404761904761904,5064
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s9,7 112 297 275 52 587 -40,0.0 0.0 1.0 1.0 1.0 0.0 0.0,11100.0,0.009523809523809525,6682,16 213 127 193 33 994 44,0.6 0.7318840579710145 0.08602150537634409 0.023809523809523808 0.17391304347826086 1.0 1.0,674100.8216790222,0.6452380952380953,11857,22 250 111 191 29 777 23,1.0 1.0 0.0 0.0 0.0 0.4668304668304668 0.75,1100005.4183046683,0.6357142857142857,11546
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s7,7 73 1343 4197 22 4657 130,1.0 1.0 0.788135593220339 1.0 0.0 0.8127340823970037 0.0,1108889.4832730272,0.6267857142857143,5027,4 36 1368 2493 41 4707 136,0.4 0.0 1.0 0.0 1.0 1.0 0.6,410110.6,0.6678571428571428,6671,2 47 1250 3587 22 4440 140,0.0 0.2972972972972973 0.0 0.642018779342723 0.0 0.0 1.0,30372.74850907245,0.6410714285714286,5291
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s4,15 13 2933 14109 0 9158 2,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0.6157142857142858,6370,11 245 1793 7024 15 6155 128,0.0 1.0 0.1524163568773234 0.13120784794604537 0.9375 0.08806559368357121 0.9473684210526315,101750.94944107717,0.6971428571428572,3413,14 224 1588 5954 16 5865 135,0.75 0.9094827586206896 0.0 0.0 1.0 0.0 1.0,841049.275862069,0.66,3663
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s6,12 250 793 908 142 1692 31,1.0 0.0 0.0 0.6557377049180327 1.0 0.2578947368421053 0.0,1000758.3166522864,0.011904761904761904,5607,8 255 1200 971 132 1833 66,0.0 0.07042253521126761 1.0 1.0 0.6774193548387096 1.0 1.0,18120.99545661063,0.7761904761904762,7160,11 321 1124 788 111 1643 53,0.75 1.0 0.8132678132678133 0.0 0.0 0.0 0.6285714285714286,858133.3067041067,0.7833333333333333,6659
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 83 -44,0.0 0.0 0.0 0.0 0.0 1.0 0.75,10.75,0.07857142857142857,288,0 0 0 0 0 78 -71,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6285714285714286,145,0 0 0 0 0 82 -35,0.0 0.0 0.0 0.0 0.0 0.8 1.0,9.0,0.07857142857142857,431
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s6,15 12 3819 17719 0 10251 -149,1.0 1.0 0.04975124378109453 0.8325467575598672 0.0 0.0 0.0,1101330.0591953706,0.5914285714285714,3380,13 7 4010 18677 0 10759 -145,0.0 0.0 1.0 1.0 0.0 0.6195121951219512 0.04081632653061224,11006.23593827775,0.6471428571428571,2524,14 12 3809 12956 1 11071 -51,0.5 1.0 0.0 0.0 1.0 1.0 1.0,600111.0,0.6257142857142857,4984
