,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 95 -28,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07142857142857142,232,0 0 0 0 0 93 -19,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5714285714285714,87,0 0 0 0 0 95 -25,0.0 0.0 0.0 0.0 0.0 1.0 0.3333333333333333,10.333333333333334,0.07142857142857142,231
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s5,2 0 3 0 0 109 -36,1.0 0.0 1.0 0.0 0.0 0.0 0.0,1010000.0,0.02142857142857143,2881,0 0 2 0 0 126 -27,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5642857142857143,5809,0 0 2 0 0 123 -34,0.0 0.0 0.0 0.0 0.0 0.8235294117647058 0.2222222222222222,8.45751633986928,0.06428571428571428,6514
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 81 -48,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07857142857142857,485,0 0 0 0 0 78 -28,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6142857142857143,106,0 0 0 0 0 81 -35,0.0 0.0 0.0 0.0 0.0 1.0 0.65,10.65,0.07857142857142857,398
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s7,23 451 2887 1047 187 4979 144,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.6442857142857142,14494,0 2 252 574 129 3257 -8,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7942857142857143,30001,0 268 1334 926 165 4083 88,0.0 0.5924276169265034 0.4106261859582543 0.7441860465116279 0.6206896551724138 0.4796747967479675 0.631578947368421,64160.70689117659,0.7457142857142857,18380
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s4,7 167 1080 754 110 2545 69,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5261904761904762,40500,0 35 445 376 74 1944 42,0.0 0.2 0.41203703703703703 0.4986737400530504 0.6727272727272727 0.734070796460177 0.7906976744186046,24694.448243335173,0.6928571428571428,58973,0 2 0 0 0 285 -60,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4023809523809524,44962
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s1,10 5 2 2 0 418 -146,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.014285714285714285,22426,0 0 2 2 0 436 -162,0.0 0.0 0.0 0.0 0.0 0.5 0.0,5.0,0.6642857142857143,9221,0 0 2 2 0 454 -162,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.055714285714285716,9254
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 78 -51,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.17142857142857143,371,0 0 0 0 0 61 -34,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5964285714285714,85,0 0 0 0 0 77 -43,0.0 0.0 0.0 0.0 0.0 0.9411764705882353 0.47058823529411764,9.882352941176471,0.17142857142857143,317
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s0,2 3 0 0 0 84 -32,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.02142857142857143,4150,0 1 0 0 0 91 -21,0.0 0.0 0.0 0.0 0.0 0.875 1.0,9.75,0.75,33540,0 1 0 0 0 92 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.5454545454545454,10.545454545454545,0.09285714285714286,29646
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s3,13 5 59 126 14 883 -44,1.0 1.0 0.4609375 0.25933609958506226 0.1111111111111111 0.07302158273381296 0.8695652173913043,1104881.4219917406,0.01607142857142857,28177,0 0 128 483 126 3460 -38,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.6732142857142858,17432,0 0 0 1 0 680 -84,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.32142857142857145,14857
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s1,7 2 5 57 6 570 -53,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.007142857142857143,18852,0 0 98 247 47 1201 -5,0.0 0.0 1.0 1.0 1.0 1.0 0.8275862068965517,11110.827586206897,0.6738095238095239,22610,0 0 18 141 25 958 5,0.0 0.0 0.13978494623655913 0.4421052631578947 0.4634146341463415 0.6148969889064976 1.0,1893.4451588271852,0.611904761904762,24296
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s6,2 18 362 225 45 1491 15,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.36428571428571427,91493,0 0 2 6 0 98 -42,0.0 0.0 0.0 0.0 0.0 0.0 0.36666666666666664,0.36666666666666664,0.5357142857142857,45276,0 0 2 6 0 105 -75,0.0 0.0 0.0 0.0 0.0 0.005025125628140704 0.0,0.05025125628140704,0.05357142857142857,29897
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s8,6 1 119 92 29 690 20,1.0 0.0 0.12 0.0 0.0 0.0 0.0,1001200.0,0.010714285714285714,19865,0 1 101 151 85 1416 39,0.0 0.0 0.0 0.5412844036697247 0.8235294117647058 0.865315852205006 0.5757575757575758,632.866260944003,0.6785714285714286,63511,0 1 251 201 97 1529 53,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.6571428571428571,58434
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 95 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.25,10.25,0.12142857142857143,183,0 0 0 0 0 87 -23,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6642857142857143,56,0 0 0 0 0 91 -27,0.0 0.0 0.0 0.0 0.0 0.5 0.0,5.0,0.12142857142857143,158
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s2,39 591 4963 2660 452 5268 120,1.0 1.0 1.0 1.0 1.0 0.0 0.7282608695652174,1111100.7282608696,0.5057142857142857,19456,0 200 2357 1036 219 5921 145,0.0 0.33503401360544216 0.009878419452887538 0.0982787340366463 0.0 0.17900219298245615 1.0,33703.25431103956,0.7128571428571429,20780,0 3 2331 859 301 8916 53,0.0 0.0 0.0 0.0 0.351931330472103 1.0 0.0,45.1931330472103,0.72,32604
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 89 -20,0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285,0.14285714285714285,0.2,231,0 0 0 0 0 89 -14,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6642857142857143,111,0 0 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.2,341
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s1,10 0 0 3 0 62 -58,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.014285714285714285,20577,1 78 659 457 117 1386 42,0.1 1.0 1.0 1.0 0.75 0.822360248447205 1.0,211084.22360248448,0.8,56420,0 1 465 342 156 1672 21,0.0 0.01282051282051282 0.7056145675265554 0.7466960352422908 1.0 1.0 0.79,9195.682992559126,0.75,56264
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 97 -32,0.0 0.0 0.0 0.0 0.0 0.625 0.0,6.25,0.16428571428571428,174,0 0 0 0 0 87 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.2,0.2,0.6357142857142857,147,0 0 0 0 0 103 -27,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.16428571428571428,113
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s4,8 276 1830 947 183 3512 32,1.0 1.0 1.0 1.0 0.0 0.4056497175141243 1.0,1111005.0564971752,0.5375,38140,0 143 1100 763 194 3153 2,0.0 0.4009009009009009 0.0 0.3588850174216028 1.0 0.0 0.0,40548.975107511695,0.75,39410,0 54 1124 660 185 4038 2,0.0 0.0 0.03287671232876712 0.0 0.18181818181818182 1.0 0.0,356.9489414694894,0.7464285714285714,41292
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1114 -107,0.0 0.0 0.0 0.0 0.0 0.9553219448094612 1.0,10.553219448094612,0.2671428571428571,269,0 0 0 0 0 387 -134,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.65,208,0 0 0 0 0 1148 -110,0.0 0.0 0.0 0.0 0.0 1.0 0.8888888888888888,10.88888888888889,0.22142857142857142,359
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s0,14 373 3126 1801 328 4994 -19,1.0 0.0 0.0 0.0500524109014675 0.0 0.015294364131573434 0.0,1000050.2053545428,0.017142857142857144,9810,4 604 9636 5426 1029 9694 6,0.09090909090909091 1.0 1.0 1.0 1.0 1.0 0.32894736842105265,202019.41985645934,0.8214285714285714,5235,3 538 3701 1610 347 4921 57,0.0 0.7142857142857143 0.08832565284178187 0.0 0.02710413694721826 0.0 1.0,72315.53837068396,0.7857142857142857,11687
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 731 -75,0.0 0.0 0.0 0.0 0.0 0.8089430894308943 1.0,9.089430894308943,0.2910714285714286,208,0 0 0 0 0 333 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6267857142857143,101,0 0 0 0 0 825 -76,0.0 0.0 0.0 0.0 0.0 1.0 0.9655172413793104,10.96551724137931,0.3107142857142857,200
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s8,8 2 0 0 0 126 -116,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.009523809523809525,20362,0 0 27 272 61 1021 -47,0.0 0.0 1.0 1.0 1.0 1.0 0.6448598130841121,11110.644859813085,0.7238095238095238,22131,0 0 14 178 24 774 -9,0.0 0.0 0.5185185185185185 0.6544117647058824 0.39344262295081966 0.7240223463687151 1.0,5887.181435649836,0.6761904761904762,17803
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s1,7 1 1 0 0 76 -34,1.0 0.0 1.0 0.0 0.0 0.0 0.4,1010000.4,0.014285714285714285,6064,0 1 0 0 0 86 -38,0.0 0.0 0.0 0.0 0.0 0.5555555555555556 0.0,5.555555555555555,0.6428571428571429,40236,0 1 0 0 0 94 -28,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.24285714285714285,54418
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s5,12 481 869 1220 138 1933 19,1.0 0.03125 1.0 1.0 0.8727272727272727 1.0 0.0,1014222.2727272727,0.019642857142857142,12385,7 478 790 890 145 1542 44,0.5833333333333334 0.0 0.4015151515151515 0.0 1.0 0.0 0.352112676056338,587448.8369611609,0.8196428571428571,23346,0 574 737 1040 90 1597 90,0.0 1.0 0.0 0.45454545454545453 0.0 0.14066496163682865 1.0,100456.95210416183,0.7517857142857143,21445
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s6,3 0 0 0 0 87 -20,1.0 0.0 0.0 0.0 0.0 0.0 0.5,1000000.5,0.0,107326,0 1 2 0 0 96 -14,0.0 1.0 1.0 0.0 0.0 0.75 1.0,110008.5,0.5357142857142857,13791,0 1 2 0 0 99 -26,0.0 1.0 1.0 0.0 0.0 1.0 0.0,110010.0,0.04285714285714286,14627
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s4,1 4 3 0 0 97 -29,1.0 1.0 1.0 0.0 0.0 0.0 0.25,1110000.25,0.02857142857142857,4938,0 1 0 0 0 108 -23,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4857142857142857,34295,0 1 0 0 0 106 -31,0.0 0.0 0.0 0.0 0.0 0.8181818181818182 0.0,8.181818181818182,0.12857142857142856,28468
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s0,14 3 4 74 1 722 -54,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.014285714285714285,23828,0 0 0 1 0 337 -81,0.0 0.0 0.0 0.0 0.0 0.0 0.578125,0.578125,0.6553571428571429,15409,0 0 0 1 0 373 -118,0.0 0.0 0.0 0.0 0.0 0.09350649350649351 0.0,0.9350649350649352,0.09642857142857143,16442
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s9,18 446 2122 1599 213 3580 86,1.0 1.0 1.0 1.0 0.6717948717948717 0.4603554340396446 1.0,1111072.7830415198,0.5089285714285714,23933,0 35 2055 848 277 5159 -37,0.0 0.07640449438202247 0.9649947753396029 0.3429571303587052 1.0 1.0 0.0,17743.35432195698,0.7017857142857142,38782,0 1 208 456 82 2233 -36,0.0 0.0 0.0 0.0 0.0 0.0 0.008130081300813009,0.008130081300813009,0.6732142857142858,37853
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,4 80 864 617 151 1688 29,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.4607142857142857,79483,0 1 0 0 0 97 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.5535714285714286,68406,0 1 2 13 0 218 -24,0.0 0.0 0.0023148148148148147 0.02106969205834684 0.0 0.07605279698302954 0.11666666666666667,45.09503484299194,0.5214285714285715,92120
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s3,12 377 2197 1858 234 2742 61,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5452380952380952,36280,0 42 611 605 157 2469 61,0.0 0.10666666666666667 0.2781065088757396 0.32489224137931033 0.6709401709401709 0.8839285714285714 1.0,13849.557299611677,0.6666666666666666,54900,0 2 0 2 0 390 -12,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6761904761904762,49963
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s2,13 163 2027 1129 351 3915 -12,1.0 0.0 0.0 0.0 1.0 1.0 0.0,1000110.0,0.008928571428571428,16594,0 436 2083 2423 252 2736 30,0.0 0.8053097345132744 0.47863247863247865 1.0 0.21428571428571427 0.2129506008010681 1.0,86341.8563150888,0.775,12458,3 502 2144 1895 225 2417 9,0.23076923076923078 1.0 1.0 0.5919629057187017 0.0 0.0 0.5,341361.69367494946,0.7910714285714285,13633
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 130 -101,0.0 0.0 0.0 0.0 0.0 0.42857142857142855 0.0,4.285714285714286,0.05714285714285714,400,0 0 0 0 0 134 -81,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.6595238095238095,99,0 0 0 0 0 127 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.65,0.65,0.05714285714285714,413
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s6,20 319 1571 874 125 3117 73,1.0 1.0 1.0 1.0 0.7307692307692307 0.8905940594059406 1.0,1111082.9828636711,0.5214285714285715,30001,1 109 1143 641 160 3338 61,0.05 0.33544303797468356 0.727214786488209 0.6289808917197452 1.0 1.0 0.8095238095238095,91556.24207787972,0.7464285714285714,46393,0 3 2 246 30 1318 10,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.65,40654
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s5,18 11 478 211 42 1934 -70,1.0 1.0 1.0 0.0 0.0 0.0 0.0,1110000.0,0.018571428571428572,26187,0 0 57 429 60 2288 3,0.0 0.0 0.09656652360515021 1.0 1.0 1.0 1.0,2076.6652360515022,0.6928571428571428,9023,0 0 12 362 58 2287 -13,0.0 0.0 0.0 0.6926605504587156 0.8888888888888888 0.9971751412429378 0.7808219178082192,792.3020126778421,0.6714285714285714,14174
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,7 0 6 0 0 77 -32,1.0 0.0 0.0 0.0 0.0 0.0 0.6363636363636364,1000000.6363636364,0.010714285714285714,7285,0 0 10 0 0 103 -28,0.0 0.0 1.0 0.0 0.0 0.65 1.0,10007.5,0.6071428571428571,12222,0 0 10 0 0 117 -39,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0.07142857142857142,17682
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 104 -49,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.075,429,0 0 0 0 0 98 -19,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.65,148,0 0 0 0 0 99 -39,0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.3333333333333333,1.9999999999999998,0.075,487
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s5,1 36 660 491 144 2221 21,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.4035714285714286,85127,0 1 4 0 0 88 -17,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6035714285714285,42323,0 1 4 1 0 171 2,0.0 0.0 0.0 0.002036659877800407 0.0 0.038912330051570555 0.5,2.925783178316113,0.5035714285714286,81028
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s0,6 168 1293 811 138 2855 39,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.4976190476190476,44284,0 2 45 179 25 781 36,0.0 0.0 0.0 0.07871720116618076 0.017391304347826087 0.0 0.8695652173913043,81.32589681835466,0.638095238095238,47010,0 2 72 125 23 968 16,0.0 0.0 0.021634615384615384 0.0 0.0 0.09016393442622951 0.0,217.24779319041613,0.6214285714285714,49339
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 146 -98,0.0 0.0 0.0 0.0 0.0 0.0 0.2647058823529412,0.2647058823529412,0.05,446,0 0 0 0 0 149 -116,0.0 0.0 0.0 0.0 0.0 0.008 0.0,0.08,0.6,161,0 0 0 0 0 521 -48,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.28809523809523807,59
