,mp-is1-p-hi-org-obj,mp-is1-p-hi-nrm-obj,mp-is1-p-hi-obj,mp-is1-p-hi-diff,mp-is1-p-hi-freq,mp-is1-p-low-org-obj,mp-is1-p-low-nrm-obj,mp-is1-p-low-obj,mp-is1-p-low-diff,mp-is1-p-low-freq,mp-is1-p-mid-org-obj,mp-is1-p-mid-nrm-obj,mp-is1-p-mid-obj,mp-is1-p-mid-diff,mp-is1-p-mid-freq,mp-is10-p-hi-org-obj,mp-is10-p-hi-nrm-obj,mp-is10-p-hi-obj,mp-is10-p-hi-diff,mp-is10-p-hi-freq,mp-is10-p-low-org-obj,mp-is10-p-low-nrm-obj,mp-is10-p-low-obj,mp-is10-p-low-diff,mp-is10-p-low-freq,mp-is10-p-mid-org-obj,mp-is10-p-mid-nrm-obj,mp-is10-p-mid-obj,mp-is10-p-mid-diff,mp-is10-p-mid-freq,mp-is100-p-hi-org-obj,mp-is100-p-hi-nrm-obj,mp-is100-p-hi-obj,mp-is100-p-hi-diff,mp-is100-p-hi-freq,mp-is100-p-low-org-obj,mp-is100-p-low-nrm-obj,mp-is100-p-low-obj,mp-is100-p-low-diff,mp-is100-p-low-freq,mp-is100-p-mid-org-obj,mp-is100-p-mid-nrm-obj,mp-is100-p-mid-obj,mp-is100-p-mid-diff,mp-is100-p-mid-freq
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s6,1 197 1290 647 150 1957 42,0.0 0.5714285714285714 0.65 1.0 0.06666666666666667 0.7222222222222222 0.48,64657.226031746024,0,7351,1 198 1297 639 149 1972 42,0.0 0.7142857142857143 1.0 0.6521739130434783 0.0 1.0 0.48,82091.2253416149,0,7206,1 197 1290 647 150 1957 43,0.0 0.5714285714285714 0.65 1.0 0.06666666666666667 0.7222222222222222 0.52,64657.26603174602,0,7350,1 197 1290 647 150 1957 42,0.0 0.5714285714285714 0.65 1.0 0.06666666666666667 0.7222222222222222 0.48,64657.226031746024,0,7351,1 200 1295 625 153 1919 55,0.0 1.0 0.9 0.043478260869565216 0.26666666666666666 0.018518518518518517 1.0,109071.33011272142,0,6921,1 200 1295 634 153 1919 51,0.0 1.0 0.9 0.43478260869565216 0.26666666666666666 0.018518518518518517 0.84,109462.4744605475,0,6830,1 196 1280 647 160 1921 40,0.0 0.42857142857142855 0.15 1.0 0.7333333333333333 0.05555555555555555 0.4,45431.43174603175,0,7432,1 193 1277 624 164 1918 30,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0,7942,1 193 1277 628 164 1932 34,0.0 0.0 0.0 0.17391304347826086 1.0 0.25925925925925924 0.16,276.6656360708535,0,7843
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128,0 0 0 0 0 81 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,128
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s6,1 14 2316 6991 17 7787 78,0.0 0.25 0.36752136752136755 0.27489361702127657 0.75 0.4 0.92,29030.02729223495,0,6485,1 16 2330 7592 14 7829 55,0.0 0.75 0.48717948717948717 0.7863829787234042 0.0 0.5183098591549296 0.0,80663.36094910982,0,6128,1 17 2343 7623 15 7863 64,0.0 1.0 0.5982905982905983 0.8127659574468085 0.25 0.6140845070422535 0.36,106827.17278542322,0,6045,1 16 2330 7147 15 7822 59,0.0 0.75 0.48717948717948717 0.4076595744680851 0.25 0.49859154929577465 0.16,80309.60036175592,0,6282,1 15 2319 6964 17 7807 80,0.0 0.5 0.39316239316239315 0.2519148936170213 0.75 0.4563380281690141 1.0,54264.10220552264,0,6443,1 16 2330 7161 15 7822 72,0.0 0.75 0.48717948717948717 0.4195744680851064 0.25 0.49859154929577465 0.68,80322.03525537293,0,6264,2 13 2390 7843 15 8000 68,1.0 0.0 1.0 1.0 0.25 1.0 0.52,1011035.52,0,5929,1 16 2330 7161 15 7822 68,0.0 0.75 0.48717948717948717 0.4195744680851064 0.25 0.49859154929577465 0.52,80321.87525537294,0,6268,1 14 2273 6668 18 7645 59,0.0 0.25 0.0 0.0 1.0 0.0 0.16,25100.16,0,6692
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s1,2 15 1718 4479 56 5462 67,0.5 0.5 0.824 0.6837606837606838 0.0 0.8503937007874016 1.0,558933.2646207685,0,6210,3 11 1740 4553 58 5500 65,1.0 0.0 1.0 1.0 0.6666666666666666 1.0 0.9310344827586207,1011077.5977011494,0,6079,3 11 1740 4543 58 5500 63,1.0 0.0 1.0 0.9572649572649573 0.6666666666666666 1.0 0.8620689655172413,1011034.7936928972,0,6084,1 17 1637 4421 58 5271 38,0.0 0.75 0.176 0.4358974358974359 0.6666666666666666 0.0984251968503937 0.0,77263.54835453261,0,6578,1 17 1619 4321 59 5246 44,0.0 0.75 0.032 0.008547008547008548 1.0 0.0 0.20689655172413793,75428.75390509874,0,6611,1 17 1615 4319 58 5246 52,0.0 0.75 0.0 0.0 0.6666666666666666 0.0 0.4827586206896552,75067.14942528737,0,6637,1 17 1647 4421 58 5300 42,0.0 0.75 0.256 0.4358974358974359 0.6666666666666666 0.2125984251968504 0.13793103448275862,78064.82801785055,0,6567,1 19 1704 4485 59 5386 54,0.0 1.0 0.712 0.7094017094017094 1.0 0.5511811023622047 0.5517241379310345,107935.46524456325,0,6431,2 15 1718 4479 56 5462 60,0.5 0.5 0.824 0.6837606837606838 0.0 0.8503937007874016 0.7586206896551724,558933.0232414581,0,6217
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193,0 0 0 0 0 91 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,193
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957,0 0 2 0 0 129 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3957
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 79 -53,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,92,0 0 0 0 0 82 -38,0.0 0.0 0.0 0.0 0.0 1.0 0.5357142857142857,10.535714285714286,0,85,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,89,0 0 0 0 0 82 -38,0.0 0.0 0.0 0.0 0.0 1.0 0.5357142857142857,10.535714285714286,0,85,0 0 0 0 0 82 -38,0.0 0.0 0.0 0.0 0.0 1.0 0.5357142857142857,10.535714285714286,0,85,0 0 0 0 0 82 -38,0.0 0.0 0.0 0.0 0.0 1.0 0.5357142857142857,10.535714285714286,0,85,0 0 0 0 0 79 -53,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,92,0 0 0 0 0 79 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,89,0 0 0 0 0 82 -38,0.0 0.0 0.0 0.0 0.0 1.0 0.5357142857142857,10.535714285714286,0,85
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s7,1 30 2626 5863 13 7889 -1,0.0 1.0 0.7819767441860465 0.0 0.6666666666666666 0.0 0.23148148148148148,107886.6655900086,0,5586,2 16 2597 5950 14 7920 12,0.25 0.06666666666666667 0.6976744186046512 0.02813712807244502 1.0 0.029356060606060608 0.35185185185185186,263772.19339324353,0,5458,2 15 2613 5890 13 7899 6,0.25 0.0 0.7441860465116279 0.008732212160413972 0.6666666666666666 0.00946969696969697 0.2962962962962963,257517.65033720934,0,5539,5 27 2665 8955 11 8945 82,1.0 0.8 0.8953488372093024 1.0 0.0 1.0 1.0,1089964.488372093,0,3573,2 19 2558 6569 11 8103 -26,0.25 0.26666666666666666 0.5843023255813954 0.22833117723156532 0.0 0.20265151515151514 0.0,282740.04761486367,0,5044,1 27 2613 5863 13 7889 -4,0.0 0.8 0.7441860465116279 0.0 0.6666666666666666 0.0 0.2037037037037037,87508.73083548665,0,5681,2 19 2357 6575 12 8021 -17,0.25 0.26666666666666666 0.0 0.23027166882276842 0.3333333333333333 0.125 0.08333333333333333,276931.6050021561,0,5155,2 20 2701 6657 12 8429 1,0.25 0.3333333333333333 1.0 0.25679172056921085 0.3333333333333333 0.5113636363636364 0.25,293628.82202359947,0,4949,2 17 2696 5954 12 7987 -23,0.25 0.13333333333333333 0.9854651162790697 0.02943078913324709 0.3333333333333333 0.0928030303030303 0.027777777777777776,273251.7044266714,0,5344
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s4,0 3 913 2111 176 2499 -32,0.0 1.0 0.7566539923954373 0.6888068880688807 0.9078947368421053 0.4339152119700748 0.125,108350.60043782718,0,8853,0 2 871 1883 108 2372 -11,0.0 0.0 0.596958174904943 0.40836408364083643 0.013157894736842105 0.1172069825436409 0.78125,6381.214941989388,0,9440,0 2 901 1922 107 2492 -36,0.0 0.0 0.7110266159695817 0.45633456334563344 0.0 0.4164588528678304 0.0,7570.765311570129,0,9145,0 3 912 2094 108 2533 -19,0.0 1.0 0.752851711026616 0.6678966789667896 0.013157894736842105 0.5187032418952618 0.53125,108203.44786112558,0,8892,0 3 977 2364 183 2726 -4,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0,8173,0 2 909 2034 107 2495 -24,0.0 0.0 0.7414448669201521 0.5940959409594095 0.0 0.4239401496259352 0.375,8013.15901165719,0,9063,0 2 715 1589 108 2325 -26,0.0 0.0 0.0038022813688212928 0.046740467404674045 0.013157894736842105 0.0 0.3125,86.39157056657118,0,10096,0 2 714 1551 108 2329 -15,0.0 0.0 0.0 0.0 0.013157894736842105 0.00997506234413965 0.65625,2.071790097125607,0,10186,0 2 764 1806 109 2387 -6,0.0 0.0 0.19011406844106463 0.31365313653136534 0.02631578947368421 0.1546134663341646 0.9375,2219.9090345527216,0,9730
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 1638 2980 55 6044 188,0.0 0.0 0.13846153846153847 0.0 0.75 0.17346938775510204 1.0,1462.3500784929358,0,2765,0 0 1629 2993 57 6010 187,0.0 0.0 0.0 0.03768115942028986 1.0 0.0 0.9285714285714286,138.6097308488613,0,2780,0 0 1687 3111 49 6152 184,0.0 0.0 0.8923076923076924 0.37971014492753624 0.0 0.7244897959183674 0.7142857142857143,9310.74625167793,0,2694,0 0 1678 3004 52 6140 180,0.0 0.0 0.7538461538461538 0.06956521739130435 0.375 0.6632653061224489 0.42857142857142855,7652.587980342638,0,2731,0 0 1688 3150 53 6155 181,0.0 0.0 0.9076923076923077 0.4927536231884058 0.5 0.7397959183673469 0.5,9627.574659295156,0,2676,0 0 1688 3150 53 6155 179,0.0 0.0 0.9076923076923077 0.4927536231884058 0.5 0.7397959183673469 0.35714285714285715,9627.4318021523,0,2678,0 0 1690 3257 56 6186 178,0.0 0.0 0.9384615384615385 0.8028985507246377 0.875 0.8979591836734694 0.2857142857142857,10284.279241462471,0,2638,0 0 1694 3325 53 6206 175,0.0 0.0 1.0 1.0 0.5 1.0 0.07142857142857142,11060.07142857143,0,2611,0 0 1680 3051 51 6140 174,0.0 0.0 0.7846153846153846 0.20579710144927535 0.25 0.6632653061224489 0.0,8083.583600664345,0,2713
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 61 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s0,0 1 0 8 0 190 -3,0.0 0.0 0.0 0.3076923076923077 0.0 0.13114754098360656 1.0,310.0037831021438,0,18586,0 1 4 20 0 198 -11,0.0 0.0 0.36363636363636365 0.7692307692307693 0.0 0.26229508196721313 0.6666666666666666,4408.884023080745,0,17850,0 1 0 4 0 185 -5,0.0 0.0 0.0 0.15384615384615385 0.0 0.04918032786885246 0.9166666666666666,155.25462379150906,0,18686,0 1 3 22 0 198 -10,0.0 0.0 0.2727272727272727 0.8461538461538461 0.0 0.26229508196721313 0.7083333333333334,3576.7578575795787,0,17899,0 1 0 2 0 218 -27,0.0 0.0 0.0 0.07692307692307693 0.0 0.5901639344262295 0.0,82.82471626733923,0,18777,0 1 0 0 0 182 -16,0.0 0.0 0.0 0.0 0.0 0.0 0.4583333333333333,0.4583333333333333,0,18893,0 1 6 21 1 199 -19,0.0 0.0 0.5454545454545454 0.8076923076923077 0.5 0.2786885245901639 0.3333333333333333,6315.357980816996,0,17735,0 1 11 26 2 243 -10,0.0 0.0 1.0 1.0 1.0 1.0 0.7083333333333334,11110.708333333334,0,17123,0 1 0 1 0 193 -22,0.0 0.0 0.0 0.038461538461538464 0.0 0.18032786885245902 0.20833333333333334,40.473150483396395,0,18856
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 841 1839 29 3498 135,0.0 0.0 0.03418803418803419 0.045774647887323945 0.9090909090909091 0.0 0.8823529411764706,479.4464336179333,0,3621,0 0 845 1885 29 3500 131,0.0 0.0 0.05128205128205128 0.07276995305164319 0.9090909090909091 0.0035211267605633804 0.7647058823529411,677.2994739312054,0,3553,0 0 838 1761 29 3499 134,0.0 0.0 0.021367521367521368 0.0 0.9090909090909091 0.0017605633802816902 0.8529411764705882,305.45485139457804,0,3660,0 0 855 1884 29 3498 129,0.0 0.0 0.09401709401709402 0.0721830985915493 0.9090909090909091 0.0 0.7058823529411765,1103.9690120245216,0,3528,0 0 841 1851 29 3510 137,0.0 0.0 0.03418803418803419 0.0528169014084507 0.9090909090909091 0.02112676056338028 0.9411764705882353,486.7587782741055,0,3611,0 0 841 1851 29 3507 135,0.0 0.0 0.03418803418803419 0.0528169014084507 0.9090909090909091 0.01584507042253521 0.8823529411764706,486.6471378432853,0,3615,0 0 840 1820 30 3500 133,0.0 0.0 0.029914529914529916 0.034624413145539906 1.0 0.0035211267605633804 0.8235294117647058,434.62845297020937,0,3644,0 0 1067 3465 19 4066 105,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,2631,0 0 833 1761 28 3505 139,0.0 0.0 0.0 0.0 0.8181818181818182 0.01232394366197183 1.0,82.94142125480154,0,3680
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 648 3057 5 2615 50,0.0 0.0 0.03345724907063197 0.12147043153969099 1.0 0.09913793103448276 0.6229508196721312,557.6572523760277,0,5677,0 0 689 3336 3 2711 44,0.0 0.0 0.18587360594795538 0.2701118806606287 0.5 0.23706896551724138 0.5245901639344263,2181.74321995929,0,5305,0 0 639 2829 5 2546 73,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,5841,0 0 651 3055 5 2622 46,0.0 0.0 0.04460966542750929 0.12040490143846563 1.0 0.10919540229885058 0.5573770491803278,668.1508867857274,0,5644,0 0 659 3055 4 2655 45,0.0 0.0 0.07434944237918216 0.12040490143846563 0.75 0.15660919540229884 0.5409836065573771,941.0064007908677,0,5511,0 0 680 3319 4 2710 43,0.0 0.0 0.1524163568773234 0.2610548748002131 0.75 0.23563218390804597 0.5081967213114754,1863.0829621338391,0,5372,0 0 908 4706 1 3242 12,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,3737,0 0 717 3729 3 2814 40,0.0 0.0 0.2899628252788104 0.47948854555141185 0.5 0.3850574712643678 0.45901639344262296,3433.426389445602,0,5028,0 0 820 4442 3 3019 30,0.0 0.0 0.6728624535315985 0.8593500266382526 0.5 0.6795977011494253 0.29508196721311475,7645.0656209329445,0,4358
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 165 348 2 831 -10,0.0 0.0 0.9411764705882353 0.6093023255813953 0.6666666666666666 0.0 0.4,10088.133698130414,0,16563,0 0 149 230 1 886 0,0.0 0.0 0.0 0.06046511627906977 0.3333333333333333 0.7746478873239436 0.65,102.19492848564254,0,17232,0 0 150 217 0 861 -19,0.0 0.0 0.058823529411764705 0.0 0.0 0.4225352112676056 0.175,592.6356462303231,0,17180,0 0 166 432 3 881 -26,0.0 0.0 1.0 1.0 1.0 0.704225352112676 0.0,11107.042253521127,0,16230,0 0 157 284 1 867 14,0.0 0.0 0.47058823529411764 0.3116279069767442 0.3333333333333333 0.5070422535211268 1.0,5056.914015786465,0,16886,0 0 166 367 3 902 -9,0.0 0.0 1.0 0.6976744186046512 1.0 1.0 0.425,10808.09941860465,0,16361,0 0 156 293 1 865 12,0.0 0.0 0.4117647058823529 0.35348837209302325 0.3333333333333333 0.4788732394366197 0.95,4510.207496644251,0,16901,0 0 157 284 1 867 10,0.0 0.0 0.47058823529411764 0.3116279069767442 0.3333333333333333 0.5070422535211268 0.9,5056.814015786465,0,16890,0 0 165 333 0 848 -1,0.0 0.0 0.9411764705882353 0.5395348837209303 0.0 0.23943661971830985 0.625,9954.318955800465,0,16687
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s8,5 216 300 310 43 675 56,0.0 0.9787234042553191 0.8484848484848485 0.99 0.9 0.8473282442748091 0.2,107445.86219282314,0,17668,5 214 283 310 42 681 56,0.0 0.9361702127659575 0.6767676767676768 0.99 0.85 0.8931297709923665 0.2,101468.82934198242,0,18240,7 209 298 304 29 633 57,0.6666666666666666 0.8297872340425532 0.8282828282828283 0.93 0.2 0.5267175572519084 0.3,758883.7855293229,0,16418,5 216 315 311 45 695 54,0.0 0.9787234042553191 1.0 1.0 1.0 1.0 0.0,108982.34042553192,0,17352,8 170 216 217 28 585 64,1.0 0.0 0.0 0.06 0.15 0.16030534351145037 1.0,1000077.6030534351,0,15197,8 177 239 211 25 564 63,1.0 0.14893617021276595 0.23232323232323232 0.0 0.0 0.0 0.9,1017217.749344509,0,14794,5 216 296 311 43 676 57,0.0 0.9787234042553191 0.8080808080808081 1.0 0.9 0.8549618320610687 0.3,107051.99812466062,0,17765,5 214 290 309 43 683 57,0.0 0.9361702127659575 0.7474747474747475 0.98 0.9 0.9083969465648855 0.3,102171.15272080887,0,18178,5 217 288 297 30 664 57,0.0 1.0 0.7272727272727273 0.86 0.25 0.7633587786259542 0.3,108165.66086051354,0,17285
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -26,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,162,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s2,12 11 3175 12322 4 9364 -40,0.0 0.6 0.18125 0.0015151515151515152 0.2 0.01195219123505976 0.6071428571428571,61834.741816284644,0,4956,13 12 3256 12733 4 9525 -41,0.3333333333333333 0.8 0.6875 0.31287878787878787 0.2 0.6533864541832669 0.5714285714285714,420548.3174143254,0,4737,13 13 3277 12796 5 9526 -29,0.3333333333333333 1.0 0.81875 0.3606060606060606 0.4 0.6573705179282868 1.0,441929.01309911866,0,4508,13 13 3279 12797 8 9526 -34,0.3333333333333333 1.0 0.83125 0.3613636363636364 1.0 0.6573705179282868 0.8214285714285714,442114.59210344765,0,4473,12 11 3184 12322 4 9364 -43,0.0 0.6 0.2375 0.0015151515151515152 0.2 0.01195219123505976 0.5,62397.1346734275,0,4952,15 8 3306 13640 3 9612 -56,1.0 0.0 1.0 1.0 0.0 1.0 0.03571428571428571,1011010.0357142857,0,4039,13 12 3255 12522 4 9541 -50,0.3333333333333333 0.8 0.68125 0.15303030303030302 0.2 0.7171314741035857 0.25,420326.2849511046,0,4805,12 11 3146 12320 5 9361 -29,0.0 0.6 0.0 0.0 0.4 0.0 1.0,60041.0,0,5038,15 8 3306 13556 3 9612 -57,1.0 0.0 1.0 0.9363636363636364 0.0 1.0 0.0,1010946.3636363636,0,4045
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s1,4 130 210 233 63 727 67,0.0 0.05263157894736842 0.8695652173913043 0.1568627450980392 0.0 0.9782608695652174 0.8823529411764706,14126.337775384753,0,16615,5 148 190 225 70 637 62,1.0 1.0 0.0 0.0 0.4117647058823529 0.0 0.5882352941176471,1100041.7647058824,0,13466,4 142 206 267 73 661 60,0.0 0.6842105263157895 0.6956521739130435 0.8235294117647058 0.5882352941176471 0.2608695652173913 0.47058823529411764,76263.00659577332,0,15424,4 143 207 274 80 693 56,0.0 0.7368421052631579 0.7391304347826086 0.9607843137254902 1.0 0.6086956521739131 0.23529411764705882,82142.62143850676,0,14976,4 132 205 257 64 719 57,0.0 0.15789473684210525 0.6521739130434783 0.6274509803921569 0.058823529411764705 0.8913043478260869 0.29411764705882354,22953.75330910396,0,16431,4 129 213 235 64 729 65,0.0 0.0 1.0 0.19607843137254902 0.058823529411764705 1.0 0.7647058823529411,10212.725490196079,0,16916,4 133 205 250 66 701 61,0.0 0.21052631578947367 0.6521739130434783 0.49019607843137253 0.17647058823529413 0.6956521739130435 0.5294117647058824,28089.69978014089,0,16215,4 130 209 237 63 723 69,0.0 0.05263157894736842 0.8260869565217391 0.23529411764705882 0.0 0.9347826086956522 1.0,13769.669403688249,0,16688,4 143 207 276 80 686 52,0.0 0.7368421052631579 0.7391304347826086 1.0 1.0 0.532608695652174 0.0,82180.8409610984,0,14956
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204
