,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s6,17 14 3730 14116 1 10175 -48,1.0 1.0 0.30662020905923343 0.21 0.0 0.0 0.7857142857142857,1103276.987804878,0.6357142857142857,3709,11 13 3642 13486 2 10237 -36,0.0 0.875 0.0 0.0 1.0 0.1341991341991342 1.0,87602.341991342,0.6728571428571428,3747,13 6 3929 16486 1 10637 -92,0.3333333333333333 0.0 1.0 1.0 0.0 1.0 0.0,344343.3333333333,0.6492857142857142,3754
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s1,18 30 1642 6820 6 5568 27,1.0 1.0 0.2764227642276423 0.35194174757281554 0.0 0.0 0.6363636363636364,1103116.8057534855,0.6035714285714285,5711,11 20 1608 7087 11 5675 39,0.0 0.375 0.0 1.0 1.0 0.3689655172413793 1.0,38604.68965517241,0.6705357142857142,5477,11 14 1731 6675 8 5858 6,0.0 0.0 1.0 0.0 0.4 1.0 0.0,10050.0,0.6446428571428572,5152
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 184 -25,0.0 0.0 0.0 0.0 0.0 0.8666666666666667 1.0,9.666666666666668,0.4035714285714286,23,0 0 0 0 0 106 -36,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7142857142857143,144,0 0 0 0 0 196 -27,0.0 0.0 0.0 0.0 0.0 1.0 0.8181818181818182,10.818181818181818,0.4142857142857143,15
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s5,6 1 3 3 0 102 -37,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.014285714285714285,344,0 0 2 0 0 130 -24,0.0 0.0 0.0 0.0 0.0 0.27184466019417475 0.7222222222222222,3.4406688241639696,0.6535714285714286,6364,0 0 2 0 0 205 -19,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5285714285714286,4593
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 298 -8,0.0 0.0 0.0 0.0 0.0 0.8695652173913043 0.5,9.195652173913043,0.5035714285714286,48,0 0 0 0 0 78 -16,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6696428571428571,158,0 0 0 0 0 331 0,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4928571428571429,61
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s7,17 40 2886 6748 28 9067 156,1.0 1.0 1.0 0.0 0.22727272727272727 0.9890282131661442 1.0,1110033.617554859,0.7521428571428571,4629,15 33 2715 8769 96 8436 96,0.5 0.0 0.0 0.9334872979214781 1.0 0.0 0.0,501033.4872979215,0.7642857142857142,4320,13 36 2817 8913 8 9074 96,0.0 0.42857142857142855 0.5964912280701754 1.0 0.0 1.0 0.0,49832.05513784461,0.7657142857142857,3523
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s4,11 49 861 2597 10 2736 130,1.0 1.0 1.0 0.5038220986796387 0.0 0.0 1.0,1110504.8220986796,0.6011904761904762,5433,7 3 719 3311 13 2745 92,0.2 0.0 0.0 1.0 1.0 0.17307692307692307 0.36666666666666664,201102.09743589745,0.6654761904761904,8930,6 5 822 1872 13 2788 70,0.0 0.043478260869565216 0.7253521126760564 0.0 1.0 1.0 0.0,11711.347213717087,0.6464285714285715,9259
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s1,27 13 2 22 0 387 -155,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.013571428571428571,1767,0 0 1891 3930 43 6910 165,0.0 0.0 0.7237547892720306 0.33715813993615734 1.0 0.7792378449408672 1.0,7683.498411105873,0.6814285714285714,1905,0 0 2612 11613 5 8758 -17,0.0 0.0 1.0 1.0 0.11627906976744186 1.0 0.43125,11022.059156976744,0.6421428571428571,1431
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 336 -36,0.0 0.0 0.0 0.0 0.0 1.0 0.21428571428571427,10.214285714285714,0.44821428571428573,13,0 0 0 0 0 68 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6339285714285714,137,0 0 0 0 0 322 -39,0.0 0.0 0.0 0.0 0.0 0.9477611940298507 0.0,9.477611940298507,0.425,42
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s0,2 4 1 8 0 76 -28,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.025,363,0 3 36 57 18 463 -1,0.0 0.5 1.0 1.0 1.0 1.0 1.0,61111.0,0.6892857142857143,21593,0 2 26 29 13 351 -6,0.0 0.0 0.7142857142857143 0.42857142857142855 0.7222222222222222 0.710594315245478 0.8148148148148148,7651.5715516180635,0.6035714285714285,24114
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,20 14 0 21 0 272 -95,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.01607142857142857,1386,0 0 1140 2350 34 4306 114,0.0 0.0 0.991304347826087 0.5133348027330835 1.0 0.9762826718296225 1.0,10537.141107712248,0.6571428571428571,2183,0 0 1150 4558 13 4404 69,0.0 0.0 1.0 1.0 0.38235294117647056 1.0 0.784688995215311,11049.019983112863,0.6482142857142857,2547
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,18 6 7 169 47 957 -8,1.0 1.0 0.0 0.0 1.0 0.0 0.0,1100100.0,0.013095238095238096,1076,0 0 557 898 31 2243 56,0.0 0.0 0.7189542483660131 0.2479591836734694 0.6 0.552405498281787 0.7619047619047619,7503.787627078322,0.6761904761904762,4332,0 0 772 3109 7 3285 76,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0.6214285714285714,4176
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,7 23 470 7373 0 1750 -75,1.0 1.0 1.0 1.0 0.0 1.0 0.0,1111010.0,0.5660714285714286,15002,3 0 361 780 3 1624 5,0.0 0.0 0.5219298245614035 0.049315068493150684 0.6 0.7913907284768212 1.0,5337.527221391953,0.6535714285714286,10679,3 1 242 438 5 1146 0,0.0 0.043478260869565216 0.0 0.0 1.0 0.0 0.9375,4448.763586956522,0.6321428571428571,13121
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,13 3 297 224 120 1781 46,1.0 0.0 0.33974358974358976 0.375 1.0 1.0 0.0,1003882.4358974359,0.008928571428571428,796,8 149 400 221 63 696 63,0.375 1.0 1.0 0.0 0.32142857142857145 0.0 0.53125,485032.67410714284,0.7410714285714286,12816,5 121 244 229 36 738 78,0.0 0.8082191780821918 0.0 1.0 0.0 0.03870967741935484 1.0,81823.30490499338,0.7053571428571429,10424
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 197 -28,0.0 0.0 0.0 0.0 0.0 0.9827586206896551 0.75,10.577586206896552,0.42857142857142855,16,0 0 0 0 0 83 -40,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7142857142857143,169,0 0 0 0 0 199 -24,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.42857142857142855,15
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,24 30 3820 12866 4 10149 30,1.0 1.0 1.0 0.0 1.0 1.0 1.0,1110111.0,0.6857142857142857,3721,23 5 3549 15377 2 10103 -78,0.6666666666666666 0.038461538461538464 0.19584569732937684 1.0 0.0 0.7012987012987013 0.0,673478.2904731273,0.7342857142857143,3958,21 4 3483 15139 2 9995 -22,0.0 0.0 0.0 0.9052170450019913 0.0 0.0 0.5185185185185185,905.7355635205098,0.7121428571428572,4093
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 186 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.45714285714285713,10,0 0 0 0 0 101 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6535714285714286,130,0 0 0 0 0 171 -16,0.0 0.0 0.0 0.0 0.0 0.8235294117647058 1.0,9.235294117647058,0.44642857142857145,16
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,16 2 0 8 0 64 -67,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.0125,725,5 184 409 398 78 891 57,0.0 0.8666666666666667 1.0 1.0 1.0 1.0 0.9841269841269841,97777.6507936508,0.7660714285714286,10612,12 212 260 321 39 609 59,0.6363636363636364 1.0 0.6356968215158925 0.8025641025641026 0.5 0.6590084643288996 1.0,743580.7587660027,0.7375,13736
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 169 -29,0.0 0.0 0.0 0.0 0.0 0.84375 1.0,9.4375,0.5821428571428572,40,0 0 0 0 0 88 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6071428571428571,98,0 0 0 0 0 184 -39,0.0 0.0 0.0 0.0 0.0 1.0 0.16666666666666666,10.166666666666666,0.525,76
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,14 19 1650 6420 13 5625 47,1.0 1.0 1.0 0.7636761487964989 1.0 1.0 0.8571428571428571,1110874.5332916535,0.6232142857142857,5708,11 7 1601 5722 11 5591 35,0.0 0.0 0.804 0.0 0.3333333333333333 0.9234234234234234 0.0,8082.567567567568,0.6589285714285714,5438,12 8 1400 6636 10 5181 49,0.3333333333333333 0.08333333333333333 0.0 1.0 0.0 0.0 1.0,342667.6666666666,0.6410714285714286,5155
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1526 -116,0.0 0.0 0.0 0.0 0.0 1.0 0.6,10.6,0.4664285714285714,14,0 0 0 0 0 1346 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4692857142857143,56,0 0 0 0 0 1518 -114,0.0 0.0 0.0 0.0 0.0 0.9555555555555556 1.0,10.555555555555555,0.46,33
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,23 269 2377 1455 275 4531 -26,1.0 1.0 0.0 1.0 1.0 0.0 0.0,1101100.0,0.013571428571428571,1685,19 123 4726 854 98 6868 45,0.0 0.0 1.0 0.0 0.0 1.0 0.8554216867469879,10010.855421686747,0.8035714285714286,4308,21 153 3942 896 102 6508 57,0.5 0.2054794520547945 0.6662409535972754 0.06988352745424292 0.022598870056497175 0.8459563543003851 1.0,527291.9577194551,0.7978571428571428,4411
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 920 -100,0.0 0.0 0.0 0.0 0.0 0.9805825242718447 0.8333333333333334,10.63915857605178,0.4392857142857143,54,0 0 0 0 0 718 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4616071428571429,122,0 0 0 0 0 924 -98,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.43839285714285714,57
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,18 4 0 5 0 116 -115,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.007142857142857143,1072,0 0 928 2108 6 3322 89,0.0 0.0 1.0 0.6682554814108675 0.75 1.0 1.0,10754.255481410868,0.6535714285714286,3536,0 0 795 3152 8 2920 12,0.0 0.0 0.8566810344827587 1.0 1.0 0.8746101060511541 0.6225490196078431,9676.178994907707,0.6523809523809524,4039
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,10 5 2 2 0 76 -28,1.0 0.1111111111111111 0.020833333333333332 0.013422818791946308 0.0 0.0 0.0625,1011332.9297632364,0.010714285714285714,356,1 37 96 149 21 513 2,0.1 1.0 1.0 1.0 1.0 1.0 1.0,211111.0,0.7785714285714286,28341,0 1 0 0 0 176 -30,0.0 0.0 0.0 0.0 0.0 0.2288329519450801 0.0,2.288329519450801,0.6285714285714286,13896
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,21 399 616 922 158 2111 39,1.0 1.0 0.0 0.7931034482758621 1.0 0.0 0.0,1100893.103448276,0.017857142857142856,1658,14 265 2373 940 155 3551 86,0.0 0.0 1.0 1.0 0.0 0.8664259927797834 0.8245614035087719,11009.488821331308,0.79375,4944,14 269 2319 853 155 3773 96,0.0 0.029850746268656716 0.9692657939669892 0.0 0.0 1.0 1.0,12688.732566535564,0.7928571428571428,4081
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 2 48 51 4 558 1,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0.34285714285714286,14250,0 1 2 0 0 152 -19,0.0 0.0 0.0 0.0 0.0 0.07517084282460136 0.0,0.7517084282460136,0.6607142857142857,19205,0 1 2 0 0 119 -19,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6321428571428571,13881
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,2 6 4 4 0 99 -19,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.025,346,0 1 35 57 14 472 -18,0.0 0.0 1.0 1.0 1.0 1.0 0.25,11110.25,0.6964285714285714,21406,0 1 9 6 0 250 -15,0.0 0.0 0.16129032258064516 0.03773584905660377 0.0 0.40482573726541554 1.0,1655.6873322357094,0.6142857142857143,14807
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,21 12 1 25 0 238 -95,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.01607142857142857,1420,0 0 1006 1447 34 3966 145,0.0 0.0 0.7888540031397174 0.34827332843497427 1.0 0.8170063554678939 1.0,8345.983423386826,0.65,2584,0 0 1275 4108 21 4801 90,0.0 0.0 1.0 1.0 0.6176470588235294 1.0 0.7708333333333334,11072.535539215687,0.6535714285714286,2819
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,14 41 1723 5950 10 5900 108,1.0 1.0 1.0 0.7894374282433984 0.011764705882352941 1.0 1.0,1110801.6138988317,0.6339285714285714,5279,10 7 1310 2512 94 4664 63,0.0 0.0 0.0 0.0 1.0 0.0 0.18181818181818182,100.18181818181819,0.6732142857142858,5713,13 11 1648 6867 9 5747 53,0.75 0.11764705882352941 0.8184019370460048 1.0 0.0 0.8762135922330098 0.0,770957.4873887353,0.6660714285714285,5795
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s4,9 10 411 1348 14 1573 73,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.6125,14248,1 3 264 299 3 1235 41,0.0 0.0 0.0 0.14715447154471545 0.0 0.0 0.28888888888888886,147.44336043360434,0.6625,13330,2 3 313 118 11 1549 28,0.125 0.0 0.3333333333333333 0.0 0.7272727272727273 0.9289940828402367 0.0,128415.350546889,0.6446428571428572,12062
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,16 96 1111 874 94 2710 131,1.0 1.0 1.0 0.0 1.0 0.0 1.0,1110101.0,0.6607142857142857,8025,8 24 780 3324 17 2814 107,0.0 0.13253012048192772 0.0 0.6626994860697863 0.11494252873563218 0.49056603773584906 0.625,13932.73644751348,0.7595238095238095,9500,9 13 846 4571 7 2922 67,0.125 0.0 0.19939577039274925 1.0 0.0 1.0 0.0,128003.95770392749,0.7678571428571429,6796
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s2,23 213 1887 1182 341 3960 -6,1.0 0.0 1.0 1.0 1.0 1.0 0.0,1011110.0,0.010714285714285714,1233,22 411 350 377 58 1495 51,0.5 0.6875 0.0 0.0 0.0 0.062381133510840625 0.6951219512195121,568751.3189332862,0.7464285714285714,6264,21 501 526 609 65 1331 76,0.0 1.0 0.11450878334417697 0.28819875776397513 0.024734982332155476 0.0 1.0,101436.76008943896,0.7455357142857143,5957
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 473 -66,0.0 0.0 0.0 0.0 0.0 0.7772020725388601 1.0,8.7720207253886,0.4119047619047619,29,0 0 0 0 0 173 -93,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6297619047619047,199,0 0 0 0 0 559 -68,0.0 0.0 0.0 0.0 0.0 1.0 0.9259259259259259,10.925925925925926,0.4166666666666667,21
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s6,15 40 1622 6641 13 5607 71,1.0 1.0 1.0 1.0 0.3333333333333333 1.0 0.0,1111043.3333333333,0.6303571428571428,5405,11 17 1474 4439 21 5225 116,0.2 0.0 0.40562248995983935 0.0 1.0 0.3778501628664495 1.0,204161.00340122706,0.6910714285714286,5321,10 18 1373 4995 9 4993 109,0.0 0.043478260869565216 0.0 0.2524977293369664 0.0 0.0 0.8444444444444444,4601.168260737933,0.6660714285714285,6952
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s5,28 13 0 21 0 321 -99,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.017857142857142856,1749,0 0 2894 10687 4 8797 14,0.0 0.0 1.0 1.0 0.2857142857142857 1.0 0.6108108108108108,11039.18223938224,0.655,1953,0 0 2708 8171 14 8588 86,0.0 0.0 0.9357290946786455 0.7641102568910557 1.0 0.9753421425200566 1.0,10232.154625102712,0.6421428571428571,2134
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s2,12 2 4 7 0 61 -42,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.0125,716,0 0 152 571 5 827 50,0.0 0.0 0.9367088607594937 1.0 0.8333333333333334 0.9043683589138135 1.0,10460.465624517408,0.7,6608,0 0 162 220 6 908 35,0.0 0.0 1.0 0.3776595744680851 1.0 1.0 0.8369565217391305,10488.496530989825,0.6107142857142858,7219
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 306 -26,0.0 0.0 0.0 0.0 0.0 0.7901234567901234 1.0,8.901234567901234,0.5178571428571429,18,0 0 0 0 0 114 -38,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6553571428571429,177,0 0 0 0 0 357 -26,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5125,24
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s5,4 30 404 403 38 1488 80,1.0 0.8285714285714286 0.6468085106382979 0.7267441860465116 0.40425531914893614 1.0 0.7142857142857143,1090103.1119672018,0.5732142857142857,12722,0 1 487 497 66 1384 82,0.0 0.0 1.0 1.0 1.0 0.7450980392156863 1.0,11108.450980392157,0.7839285714285714,13815,1 36 252 153 19 1080 75,0.25 1.0 0.0 0.0 0.0 0.0 0.0,350000.0,0.6357142857142857,11639
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s0,11 30 766 1070 47 2533 103,1.0 1.0 0.0 0.0 0.9166666666666666 0.0 1.0,1100092.6666666667,0.5726190476190476,7924,4 7 1053 2527 51 3093 103,0.36363636363636365 0.0 1.0 0.408466498458088 1.0 0.5944798301486199 1.0,374151.7749331232,0.7023809523809523,8152,0 7 1016 4637 3 3475 46,0.0 0.0 0.8710801393728222 1.0 0.0 1.0 0.0,9720.801393728223,0.655952380952381,8671
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 459 -46,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.4595238095238095,82,0 0 0 0 0 390 -46,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.5952380952380952,80,0 0 0 0 0 437 -43,0.0 0.0 0.0 0.0 0.0 0.6811594202898551 1.0,7.811594202898551,0.4738095238095238,51
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s8,33 208 3761 1524 439 6250 -21,1.0 1.0 0.1664887940234792 1.0 1.0 0.8245614035087719 0.0,1102773.1335542698,0.008571428571428572,684,18 180 3605 1056 228 6280 88,0.0 0.0 0.0 0.039014373716632446 0.3644578313253012 1.0 1.0,86.46015684916256,0.8128571428571428,4513,21 198 4542 1037 107 6109 68,0.2 0.6428571428571429 1.0 0.0 0.0 0.0 0.8165137614678899,274286.5307994758,0.8042857142857143,4050
