,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s0,21 12 1 25 0 238 -95,1.0 1.0 0.02 0.052980132450331126 0.0 0.0 0.0,1100252.9801324503,0.01607142857142857,1420,0 0 0 1 0 283 -94,0.0 0.0 0.0 0.0 0.0 0.023948908994145823 0.010309278350515464,0.2497983682919737,0.6821428571428572,7872,0 0 50 454 76 2117 2,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.7223214285714286,12567
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s9,18 249 1692 746 133 3916 137,1.0 1.0 1.0 0.710801393728223 1.0 0.0 1.0,1110811.8013937282,0.5660714285714286,23209,0 15 1199 542 82 3976 53,0.0 0.0 0.0 0.0 0.0 0.31746031746031744 0.011764705882352941,3.1863678804855273,0.6464285714285715,40060,0 39 1246 829 116 4105 52,0.0 0.10256410256410256 0.09533468559837728 1.0 0.6666666666666666 1.0 0.0,12286.423779060695,0.6669642857142857,34117
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,5 4 266 158 36 1611 16,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.37857142857142856,72666,0 1 0 0 0 92 -20,0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693,0.07692307692307693,0.6214285714285714,25640,0 1 0 0 0 237 -23,0.0 0.0 0.0 0.0 0.0 0.09545753785385122 0.0,0.9545753785385123,0.5625,53146
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s3,6 254 1805 2363 337 3692 49,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.544047619047619,25160,0 17 449 333 85 1668 46,0.0 0.05952380952380952 0.24076147816349383 0.10176991150442478 0.23636363636363636 0.34050179211469533 0.896551724137931,8489.703578801964,0.7595238095238095,36226,0 2 19 103 7 623 20,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7380952380952381,52678
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s2,23 213 1887 1182 341 3960 -6,1.0 0.0 1.0 0.0 1.0 1.0 0.0,1010110.0,0.010714285714285714,1233,8 572 1238 1706 186 1849 22,0.16666666666666666 0.9300518134715026 0.0 0.7005347593582888 0.0 0.0 0.3684210526315789,260372.75119422787,0.7696428571428572,13874,5 599 1461 1930 213 1930 70,0.0 1.0 0.3436055469953775 1.0 0.17419354838709677 0.03837044054950261 1.0,104454.85852919798,0.7839285714285714,13399
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 473 -66,0.0 0.0 0.0 0.0 0.0 0.7922705314009661 0.2857142857142857,8.208419599723948,0.4119047619047619,29,0 0 0 0 0 145 -61,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6666666666666666,204,0 0 0 0 0 559 -68,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.4166666666666667,21
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s6,16 160 1625 753 164 4217 54,1.0 1.0 1.0 1.0 0.9606299212598425 1.0 0.0,1111106.062992126,0.5571428571428572,28515,2 72 1238 587 169 3941 73,0.125 0.4394904458598726 0.625725338491296 0.6157407407407407 1.0 0.8004338394793926 0.6129032258064516,175930.65595326156,0.7285714285714285,31087,0 3 591 321 42 2834 85,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6544642857142857,37323
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s5,28 13 0 21 0 321 -99,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.017857142857142856,1749,0 0 558 587 57 3589 36,0.0 0.0 1.0 1.0 0.9193548387096774 1.0 1.0,11102.935483870968,0.6692857142857143,12302,0 0 73 407 62 1922 -3,0.0 0.0 0.13082437275985664 0.6819787985865724 1.0 0.48990208078335373 0.7111111111111111,2095.8326581040837,0.66,11948
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,12 2 4 9 0 63 -42,1.0 1.0 0.0 1.0 0.0 0.0 0.0,1101000.0,0.0125,715,0 0 10 0 0 108 -37,0.0 0.0 1.0 0.0 0.0 0.14950166112956811 0.23809523809523808,10001.733111849391,0.6571428571428571,19863,0 0 10 0 0 364 -21,0.0 0.0 1.0 0.0 0.0 1.0 1.0,10011.0,0.5553571428571429,19075
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 306 -26,0.0 0.0 0.0 0.0 0.0 0.8015564202334631 1.0,9.01556420233463,0.5178571428571429,18,0 0 0 0 0 100 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6428571428571429,213,0 0 0 0 0 357 -26,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5125,24
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s5,4 1 267 315 49 1717 47,1.0 0.0 1.0 1.0 1.0 1.0 1.0,1011111.0,0.425,65677,0 1 8 22 0 267 41,0.0 0.0 0.015209125475285171 0.06984126984126984 0.0 0.0 0.9016393442622951,222.83416393838385,0.6392857142857142,78958,0 1 4 0 0 275 -14,0.0 0.0 0.0 0.0 0.0 0.005517241379310344 0.0,0.05517241379310345,0.4982142857142857,41937
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s0,8 42 759 789 193 3412 0,1.0 1.0 1.0 1.0 1.0 1.0 0.375,1111110.375,0.45595238095238094,46682,0 2 155 210 20 1069 5,0.0 0.0 0.19680851063829788 0.2300531914893617 0.08947368421052632 0.1915113871635611 1.0,2210.0007801650286,0.6571428571428571,46712,0 2 7 37 3 514 -3,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6928571428571428,39492
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 459 -46,0.0 0.0 0.0 0.0 0.0 1.0 0.926829268292683,10.926829268292684,0.4595238095238095,82,0 0 0 0 0 142 -84,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6714285714285714,184,0 0 0 0 0 437 -43,0.0 0.0 0.0 0.0 0.0 0.9305993690851735 1.0,10.305993690851736,0.4738095238095238,51
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s8,33 208 3761 1524 439 6250 -21,1.0 0.0 1.0 1.0 1.0 1.0 0.0,1011110.0,0.008571428571428572,684,7 388 3543 1393 302 5762 63,0.037037037037037035 0.6792452830188679 0.8317901234567902 0.6525198938992043 0.36574074074074076 0.720504009163803 0.7368421052631579,113976.50242366192,0.8121428571428572,11346,6 473 2465 1147 223 4504 93,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0.785,15001
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s3,24 124 2140 941 145 6023 99,1.0 1.0 0.0 0.0 0.20333333333333334 0.0 0.6956521739130435,1100021.028985507,0.5371428571428571,27217,0 41 2920 1284 384 9056 51,0.0 0.03488372093023256 1.0 1.0 1.0 1.0 0.0,14598.372093023256,0.6592857142857143,28209,5 38 2256 1157 84 6280 120,0.20833333333333334 0.0 0.14871794871794872 0.6297376093294461 0.0 0.08473458621826574 1.0,210452.0977757045,0.6564285714285715,28386
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s8,4 6 0 11 0 79 -16,1.0 1.0 0.0 1.0 0.0 0.0 0.5,1101000.5,0.025,397,0 1 0 2 0 95 -20,0.0 0.0 0.0 0.0 0.0 0.19047619047619047 0.0,1.9047619047619047,0.6178571428571429,26177,0 1 0 2 0 163 -12,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.48928571428571427,22280
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s5,15 4 5 169 22 1100 28,1.0 1.0 0.1875 1.0 1.0 1.0 0.954954954954955,1102985.954954955,0.014285714285714285,1044,0 0 2 2 0 190 -78,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6726190476190477,10857,0 0 18 138 3 762 33,0.0 0.0 1.0 0.8143712574850299 0.13636363636363635 0.6285714285714286 1.0,10835.293335407108,0.6702380952380952,19019
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s9,17 2 0 5 0 97 -79,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.008333333333333333,1010,6 289 592 693 101 1343 64,0.3125 1.0 0.6109391124871001 0.7577092511013216 0.4611872146118721 0.6312056737588653 1.0,419420.5311541711,0.6583333333333333,25933,1 240 969 913 219 2071 25,0.0 0.8292682926829268 1.0 1.0 1.0 1.0 0.7272727272727273,94037.55654101996,0.7571428571428571,24829
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s7,13 212 1640 830 124 3714 90,1.0 1.0 1.0 0.933852140077821 1.0 1.0 1.0,1111044.8521400779,0.5964285714285714,33460,1 13 781 847 41 3329 46,0.07692307692307693 0.0 0.0 1.0 0.0 0.0 0.0,77923.07692307692,0.6839285714285714,35937,0 56 999 590 74 3661 87,0.0 0.21608040201005024 0.25378346915017463 0.0 0.39759036144578314 0.8623376623376623 0.9318181818181818,24195.18912345655,0.7214285714285714,38000
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s4,9 198 1907 1606 73 5748 215,1.0 1.0 0.8510863804981452 1.0 0.12258064516129032 0.6488711194731891 1.0,1109530.6105806923,0.5635714285714286,19368,0 12 2188 875 209 7241 130,0.0 0.05102040816326531 1.0 0.3887959866220736 1.0 1.0 0.45161290322580644,15601.28841585183,0.7014285714285714,27311,0 2 301 410 54 2989 60,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6628571428571428,28677
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s6,18 168 555 709 182 1915 21,1.0 0.0 0.0 0.0 1.0 1.0 0.65,1000110.65,0.016666666666666666,1190,0 360 1175 1391 154 1495 28,0.0 1.0 1.0 1.0 0.0 0.0 1.0,111001.0,0.794047619047619,22066,2 271 1024 994 163 1657 8,0.1111111111111111 0.5364583333333334 0.7564516129032258 0.4178885630498534 0.32142857142857145 0.38571428571428573 0.0,172775.34913652655,0.794047619047619,24686
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 230 -36,0.0 0.0 0.0 0.0 0.0 0.8461538461538461 0.9285714285714286,9.39010989010989,0.4767857142857143,64,0 0 0 0 0 76 -49,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6392857142857142,198,0 0 0 0 0 258 -35,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5017857142857143,28
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s6,15 117 1895 1005 78 6160 91,1.0 1.0 0.4273743016759777 1.0 0.0 0.2585139318885449 1.0,1105277.3281560787,0.5942857142857143,25043,0 4 2510 892 290 7597 62,0.0 0.0 1.0 0.7322274881516587 1.0 1.0 0.2926829268292683,10842.520171078488,0.695,26093,0 6 1436 583 164 5659 50,0.0 0.017699115044247787 0.0 0.0 0.4056603773584906 0.0 0.0,1810.4775421606278,0.6307142857142857,25115
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,15 264 1667 1182 185 4010 39,1.0 1.0 1.0 1.0 1.0 1.0 0.9347826086956522,1111110.9347826086,0.4973214285714286,29421,0 2 952 615 90 3653 42,0.0 0.0 0.0 0.2655440414507772 0.0 0.0 1.0,266.54404145077723,0.6669642857142857,31477,0 50 1111 410 124 3972 -4,0.0 0.183206106870229 0.22237762237762237 0.0 0.35789473684210527 0.8935574229691877 0.0,20589.111958713027,0.6383928571428571,39655
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 184 -25,0.0 0.0 0.0 0.0 0.0 0.8867924528301887 1.0,9.867924528301888,0.4035714285714286,23,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6142857142857143,180,0 0 0 0 0 196 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.4142857142857143,14
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s5,7 2 5 10 0 106 -37,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.017857142857142856,340,0 0 2 0 0 130 -25,0.0 0.0 0.0 0.0 0.0 0.24242424242424243 0.6666666666666666,3.090909090909091,0.6714285714285714,6365,0 0 2 0 0 205 -19,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5285714285714286,4593
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 298 -8,0.0 0.0 0.0 0.0 0.0 0.87109375 0.75,9.4609375,0.5035714285714286,48,0 0 0 0 0 75 -32,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6517857142857143,161,0 0 0 0 0 331 0,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4928571428571429,61
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s7,29 413 2542 1169 195 5169 156,1.0 1.0 1.0 0.20789473684210527 1.0 0.0 1.0,1110308.894736842,0.6921428571428572,15251,2 107 1924 1090 138 5681 121,0.0 0.13068181818181818 0.03134796238244514 0.0 0.3448275862068966 0.8284789644012945 0.07894736842105263,13424.507937639393,0.7771428571428571,21580,2 61 1904 1470 108 5787 118,0.0 0.0 0.0 1.0 0.0 1.0 0.0,1010.0,0.7614285714285715,27031
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s4,8 93 969 730 165 3011 35,1.0 1.0 1.0 1.0 1.0 1.0 0.0,1111110.0,0.5178571428571429,40216,0 2 233 231 56 1717 48,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6892857142857143,36661,0 69 811 523 119 2482 46,0.0 0.7362637362637363 0.7853260869565217 0.5851703406813628 0.5779816513761468 0.5911901081916537 0.8461538461538461,82129.3610566859,0.7142857142857143,46323
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s1,28 14 2 22 0 387 -155,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.013571428571428571,1766,0 0 9 285 23 1718 8,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.6978571428571428,7497,0 0 2 141 3 1517 3,0.0 0.0 0.0 0.4524714828897338 0.13043478260869565 0.8489857250187829 0.9693251533742331,474.97414355416544,0.6621428571428571,8691
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 336 -36,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.44821428571428573,13,0 0 0 0 0 64 -57,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6446428571428572,151,0 0 0 0 0 322 -39,0.0 0.0 0.0 0.0 0.0 0.9485294117647058 0.8571428571428571,10.342436974789916,0.425,42
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s0,2 4 1 8 0 76 -28,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.025,363,0 1 0 0 0 95 -16,0.0 0.0 0.0 0.0 0.0 0.1386861313868613 1.0,2.386861313868613,0.7321428571428571,26193,0 1 0 0 0 213 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.3333333333333333,10.333333333333334,0.525,28154
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s3,20 14 0 21 0 272 -95,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.01607142857142857,1386,0 0 217 375 53 1873 42,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.675,14147,0 0 14 351 47 1526 12,0.0 0.0 0.06451612903225806 0.9322033898305084 0.8867924528301887 0.783260462211118 0.781021897810219,1674.6575519560292,0.6785714285714286,12716
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s1,19 7 7 172 47 954 -8,1.0 1.0 0.0 0.6266666666666667 1.0 1.0 0.0,1100736.6666666667,0.013095238095238096,1075,0 0 17 125 8 724 -4,0.0 0.0 0.47619047619047616 0.0 0.0 0.0 0.17391304347826086,4762.0786749482395,0.65,19186,0 0 28 200 16 762 15,0.0 0.0 1.0 1.0 0.20512820512820512 0.16521739130434782 1.0,11023.164994425864,0.6630952380952381,19160
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s6,9 27 255 177 32 1487 13,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.3892857142857143,70791,0 0 2 6 0 109 -56,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6803571428571429,53415,0 2 44 41 0 392 -32,0.0 0.07407407407407407 0.16600790513833993 0.2046783625730994 0.0 0.2053701015965167 0.34782608695652173,9274.566348466828,0.6821428571428572,72488
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s8,14 3 298 224 120 1781 46,1.0 0.11764705882352941 0.6166666666666667 0.4485294117647059 0.9655172413793104 1.0 0.6,1018487.0536849222,0.008928571428571428,794,0 18 459 374 124 1616 31,0.0 1.0 1.0 1.0 1.0 0.8631840796019901 0.0,111108.63184079602,0.7089285714285715,59124,0 1 39 102 8 575 56,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.7285714285714285,55988
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 198 -28,0.0 0.0 0.0 0.0 0.0 0.9913793103448276 0.75,10.663793103448276,0.42857142857142855,15,0 0 0 0 0 83 -40,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7178571428571429,168,0 0 0 0 0 199 -24,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.42857142857142855,15
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s2,13 251 2958 970 162 6491 213,1.0 1.0 1.0 1.0 1.0 0.8081285444234405 1.0,1111109.0812854443,0.5871428571428572,23415,0 8 1521 887 76 5636 59,0.0 0.020161290322580645 0.0 0.8 0.0 0.0 0.0,2816.1290322580644,0.7321428571428571,26335,0 3 1842 555 89 6694 76,0.0 0.0 0.22338204592901878 0.0 0.1511627906976744 1.0 0.11038961038961038,2259.047127970345,0.7157142857142857,27778
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 186 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.45714285714285713,10,0 0 0 0 0 91 -18,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0.6607142857142857,142,0 0 0 0 0 170 -16,0.0 0.0 0.0 0.0 0.0 0.8315789473684211 1.0,9.31578947368421,0.44642857142857145,17
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s1,16 2 0 11 0 67 -67,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.0125,723,0 20 433 400 168 1842 35,0.0 1.0 0.9840909090909091 1.0 1.0 1.0 1.0,110951.90909090909,0.7696428571428572,36386,0 5 440 249 102 1614 22,0.0 0.16666666666666666 1.0 0.6118251928020566 0.6071428571428571 0.8715492957746479 0.8725490196078431,27348.794187160365,0.7392857142857143,65388
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 169 -28,0.0 0.0 0.0 0.0 0.0 0.84375 1.0,9.4375,0.5821428571428572,39,0 0 0 0 0 88 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6107142857142858,97,0 0 0 0 0 184 -39,0.0 0.0 0.0 0.0 0.0 1.0 0.15384615384615385,10.153846153846153,0.525,76
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s4,17 174 1259 738 85 3729 111,1.0 1.0 0.0 0.46825396825396826 0.0 0.0 1.0,1100469.253968254,0.5410714285714285,36200,1 64 1480 872 232 4880 44,0.0 0.3373493975903614 0.22278225806451613 1.0 0.8909090909090909 0.4914602903501281 0.0,37056.767851675715,0.6598214285714286,35372,1 8 2251 620 250 6071 45,0.0 0.0 1.0 0.0 1.0 1.0 0.014925373134328358,10110.014925373134,0.6464285714285715,38818
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1503 -105,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4635714285714286,22,0 0 0 0 0 453 -139,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6921428571428572,242,0 0 0 0 0 1502 -124,0.0 0.0 0.0 0.0 0.0 0.9990476190476191 0.4411764705882353,10.431652661064426,0.4542857142857143,51
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s0,23 269 2377 1455 275 4531 -26,1.0 0.0 0.0 1.0 1.0 0.37373737373737376 0.0,1001103.7373737374,0.013571428571428571,1685,4 518 3399 1357 235 4779 39,0.0 1.0 1.0 0.0 0.3442622950819672 1.0 0.6914893617021277,110045.11771886991,0.7928571428571428,8540,7 470 2891 1357 214 4383 68,0.15789473684210525 0.8072289156626506 0.50293542074364 0.0 0.0 0.0 1.0,243647.98261580672,0.7842857142857143,10956
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 920 -100,0.0 0.0 0.0 0.0 0.0 0.9931153184165232 0.9090909090909091,10.84024409325614,0.4392857142857143,54,0 0 0 0 0 343 -120,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.66875,189,0 0 0 0 0 924 -98,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.43839285714285714,57
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s8,19 6 1 8 0 118 -122,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.007142857142857143,1071,0 0 4 155 40 805 -28,0.0 0.0 1.0 1.0 1.0 1.0 0.9494949494949495,11110.949494949495,0.6630952380952381,15774,0 0 2 94 3 612 -23,0.0 0.0 0.3333333333333333 0.5850340136054422 0.075 0.7190684133915575 1.0,3934.0580310726905,0.65,19463
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s1,10 3 1 1 0 76 -31,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.007142857142857143,358,0 1 0 0 0 85 -25,0.0 0.0 0.0 0.0 0.0 0.0967741935483871 1.0,1.967741935483871,0.7178571428571429,42729,0 1 0 0 0 169 -28,0.0 0.0 0.0 0.0 0.0 1.0 0.5,10.5,0.5964285714285714,13922
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s5,20 399 616 917 158 2112 39,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.017857142857142856,1659,0 365 1906 1520 254 3147 47,0.0 0.02857142857142857 0.8290488431876607 1.0 0.7868852459016393 0.7435344827586207 0.32,12234.075158437214,0.7857142857142857,14902,4 364 2172 1437 280 3504 64,0.2 0.0 1.0 0.8623548922056384 1.0 1.0 1.0,210973.35489220565,0.7705357142857143,12000
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s6,4 4 1 3 0 88 -21,1.0 1.0 0.0 1.0 0.0 0.0 0.8,1101000.8,0.025,39135,0 1 2 0 0 90 -20,0.0 0.0 1.0 0.0 0.0 0.029411764705882353 1.0,10001.29411764706,0.6607142857142857,19345,0 1 2 0 0 156 -25,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0.4857142857142857,14327
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s4,2 6 4 4 0 99 -19,1.0 1.0 1.0 1.0 0.0 0.0 1.0,1111001.0,0.025,346,0 1 0 0 0 112 -30,0.0 0.0 0.0 0.0 0.0 0.2708333333333333 0.0,2.708333333333333,0.6678571428571428,24643,0 1 0 0 0 147 -22,0.0 0.0 0.0 0.0 0.0 1.0 0.7272727272727273,10.727272727272727,0.3678571428571429,15853
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s0,21 12 1 25 0 238 -95,1.0 1.0 0.015873015873015872 0.06956521739130435 0.0 0.0 0.0,1100228.2953761215,0.01607142857142857,1420,0 0 0 1 0 283 -94,0.0 0.0 0.0 0.0 0.0 0.03127171646977067 0.008333333333333333,0.3210504980310401,0.6821428571428572,7872,0 0 63 346 39 1677 25,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.6955357142857143,12330
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s9,17 256 1625 717 153 3835 127,1.0 1.0 1.0 0.6434540389972145 1.0 0.09345794392523364 1.0,1110745.3886184364,0.5660714285714286,23717,0 19 992 486 81 3815 41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6464285714285715,38294,0 31 1187 845 117 4029 54,0.0 0.05063291139240506 0.3080568720379147 1.0 0.5 1.0 0.1511627906976744,9204.011022410352,0.6669642857142857,38495
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s4,5 1 269 165 52 1693 14,1.0 0.0 1.0 1.0 1.0 1.0 1.0,1011111.0,0.3767857142857143,74050,0 1 0 0 0 92 -20,0.0 0.0 0.0 0.0 0.0 0.0 0.08108108108108109,0.08108108108108109,0.6214285714285714,25640,0 1 0 0 0 237 -23,0.0 0.0 0.0 0.0 0.0 0.0905683947532792 0.0,0.905683947532792,0.5625,53146
