,lnps-10-org-obj,lnps-10-nrm-obj,lnps-10-obj,lnps-10-diff,lnps-10-freq,lnps-30-org-obj,lnps-30-nrm-obj,lnps-30-obj,lnps-30-diff,lnps-30-freq,lnps-60-org-obj,lnps-60-nrm-obj,lnps-60-obj,lnps-60-diff,lnps-60-freq,mp-is1-p-hi-org-obj,mp-is1-p-hi-nrm-obj,mp-is1-p-hi-obj,mp-is1-p-hi-diff,mp-is1-p-hi-freq,mp-is1-p-low-org-obj,mp-is1-p-low-nrm-obj,mp-is1-p-low-obj,mp-is1-p-low-diff,mp-is1-p-low-freq,mp-is1-p-mid-org-obj,mp-is1-p-mid-nrm-obj,mp-is1-p-mid-obj,mp-is1-p-mid-diff,mp-is1-p-mid-freq,mp-is10-p-hi-org-obj,mp-is10-p-hi-nrm-obj,mp-is10-p-hi-obj,mp-is10-p-hi-diff,mp-is10-p-hi-freq,mp-is10-p-low-org-obj,mp-is10-p-low-nrm-obj,mp-is10-p-low-obj,mp-is10-p-low-diff,mp-is10-p-low-freq,mp-is10-p-mid-org-obj,mp-is10-p-mid-nrm-obj,mp-is10-p-mid-obj,mp-is10-p-mid-diff,mp-is10-p-mid-freq,mp-is100-p-hi-org-obj,mp-is100-p-hi-nrm-obj,mp-is100-p-hi-obj,mp-is100-p-hi-diff,mp-is100-p-hi-freq,mp-is100-p-low-org-obj,mp-is100-p-low-nrm-obj,mp-is100-p-low-obj,mp-is100-p-low-diff,mp-is100-p-low-freq,mp-is100-p-mid-org-obj,mp-is100-p-mid-nrm-obj,mp-is100-p-mid-obj,mp-is100-p-mid-diff,mp-is100-p-mid-freq,mp-p-hi-org-obj,mp-p-hi-nrm-obj,mp-p-hi-obj,mp-p-hi-diff,mp-p-hi-freq,mp-p-low-org-obj,mp-p-low-nrm-obj,mp-p-low-obj,mp-p-low-diff,mp-p-low-freq,mp-p-mid-org-obj,mp-p-mid-nrm-obj,mp-p-mid-obj,mp-p-mid-diff,mp-p-mid-freq,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq,ps-org-obj,ps-nrm-obj,ps-obj,ps-diff,ps-freq
resolved-p7d-c21d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s8,2 26 1501 355 139 5102 -31,0.0 0.0 0.04289732770745429 0.0 0.007633587786259542 0.4214264575318141 0.16161616161616163,434.1125165901031,0.21428571428571427,28137,2 51 1318 444 136 4928 -1,0.0 0.032722513089005235 0.0 0.02945069490403706 0.0 0.36993193252441553 0.46464646464646464,3305.865969594451,0.06571428571428571,35016,11 61 1390 664 154 4600 -47,0.75 0.04581151832460733 0.016877637130801686 0.10225016545334216 0.04580152671755725 0.2728617934300089 0.0,754859.4871398282,0.005714285714285714,37707.0,11 61 1927 761 220 6962 6,0.75 0.04581151832460733 0.14275668073136427 0.1343481138318994 0.21374045801526717 0.9718851731281444 0.5353535353535354,756174.6950046745,0.005714285714285714,18365,5 790 3389 2939 381 4518 52,0.25 1.0 0.48546647913736524 0.8550628722700199 0.6234096692111959 0.24859425865640722 1.0,355775.55457315134,0.4342857142857143,1936,2 723 3536 2274 297 4024 45,0.0 0.912303664921466 0.5199249882794187 0.6350099272005294 0.40966921119592875 0.10239715892275822 0.9292929292929293,97107.54648777943,0.42857142857142855,2521,11 61 1971 775 232 7057 -2,0.75 0.04581151832460733 0.15307079231129864 0.13898080741230973 0.24427480916030533 1.0 0.45454545454545453,756285.7225893566,0.005714285714285714,18055,6 739 3366 2819 400 4526 34,0.3333333333333333 0.9332460732984293 0.48007501172058137 0.8153540701522171 0.6717557251908397 0.2509618230245635 0.8181818181818182,432344.5482231018,0.42857142857142855,1848,2 723 3536 2275 297 4025 45,0.0 0.912303664921466 0.5199249882794187 0.6353408338848445 0.40966921119592875 0.10269310446877775 0.9292929292929293,97107.8803539192,0.42857142857142855,2520,11 61 1906 769 216 6617 -7,0.75 0.04581151832460733 0.13783403656821377 0.1369953673064196 0.2035623409669211 0.8697839597514058 0.40404040404040403,756125.9456795475,0.005714285714285714,18917,6 739 3366 2819 400 4526 34,0.3333333333333333 0.9332460732984293 0.48007501172058137 0.8153540701522171 0.6717557251908397 0.2509618230245635 0.8181818181818182,432344.5482231018,0.42857142857142855,1848,2 723 3560 2134 297 3982 46,0.0 0.912303664921466 0.5255508673230193 0.5886829913964262 0.40966921119592875 0.08996744598993785 0.9393939393939394,97117.36414629211,0.3314285714285714,2491,14 527 5584 3377 529 6099 -4,1.0 0.6557591623036649 1.0 1.0 1.0 0.716484166913288 0.43434343434343436,1076683.5154154699,0.005714285714285714,5260,3 540 2277 2225 348 3681 32,0.08333333333333333 0.6727748691099477 0.22480075011720582 0.6187954996690933 0.539440203562341 0.0008878366380585972 0.797979797979798,153532.37412368983,0.78,12287,2 482 2265 1929 328 3954 33,0.0 0.5968586387434555 0.22198781059540554 0.5208471211118465 0.48854961832061067 0.08168097070139095 0.8080808080808081,62477.0689537586,0.7685714285714286,17798,14 527 5584 3377 529 6099 -4,1.0 0.6557591623036649 1.0 1.0 1.0 0.716484166913288 0.43434343434343436,1076683.5154154699,0.005714285714285714,5260,3 540 2277 2225 348 3678 32,0.08333333333333333 0.6727748691099477 0.22480075011720582 0.6187954996690933 0.539440203562341 0.0 0.797979797979798,153532.36524532345,0.78,12288,2 492 2286 1936 316 3972 34,0.0 0.6099476439790575 0.22691045475855603 0.5231634679020516 0.4580152671755725 0.08700799052974252 0.8181818181818182,63834.5222018344,0.7857142857142857,17169,11 103 2657 803 254 6582 -40,0.75 0.10078534031413612 0.313877168307548 0.14824619457313037 0.30025445292620867 0.8594258656407221 0.0707070707070707,763404.2423200819,0.005714285714285714,44408
resolved-p7d-c21d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s5,0 0 2 2 0 143 -89,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4666666666666667,48975,0 0 2 4 0 219 -61,0.0 0.0 0.0 0.0017331022530329288 0.0 0.037698412698412696 0.21374045801526717,2.323826838032323,0.3,48929,0 0 2 9 1 281 -64,0.0 0.0 0.0 0.006065857885615251 0.006493506493506494 0.06845238095238096 0.19083969465648856,7.590572039146199,0.19523809523809524,48659.0,2 1 2 26 1 467 -33,1.0 0.003367003367003367 0.0 0.02079722703639515 0.006493506493506494 0.16071428571428573 0.42748091603053434,1000360.1815381593,0.009523809523809525,23927,0 297 1047 1143 154 2000 16,0.0 1.0 1.0 0.988734835355286 1.0 0.9211309523809523 0.8015267175572519,111098.74767159665,0.10476190476190476,6093,0 277 735 1050 137 2159 40,0.0 0.9326599326599326 0.7014354066985646 0.9081455805892548 0.8896103896103896 1.0 0.9847328244274809,101288.43868535364,0.5857142857142857,4554,2 1 2 26 1 419 -62,1.0 0.003367003367003367 0.0 0.02079722703639515 0.006493506493506494 0.13690476190476192 0.20610687022900764,1000359.7220688753,0.009523809523809525,24144,0 297 1047 1143 154 2000 16,0.0 1.0 1.0 0.988734835355286 1.0 0.9211309523809523 0.8015267175572519,111098.74767159665,0.10476190476190476,6093,0 281 772 1052 99 2156 42,0.0 0.9461279461279462 0.7368421052631579 0.9098786828422877 0.6428571428571429 0.9985119047619048 1.0,102966.36518160182,0.5,3962,2 1 2 26 1 418 -54,1.0 0.003367003367003367 0.0 0.02079722703639515 0.006493506493506494 0.13640873015873015 0.26717557251908397,1000359.7781772602,0.009523809523809525,24157,0 297 1004 1156 136 1880 30,0.0 1.0 0.9588516746411483 1.0 0.8831168831168831 0.8616071428571429 0.9083969465648855,110686.3529030983,0.5571428571428572,6094,0 279 732 1011 125 2138 39,0.0 0.9393939393939394 0.6985645933014354 0.8743500866551126 0.8116883116883117 0.9895833333333334 0.9770992366412213,101891.43172280223,0.5333333333333333,4418,2 1 2 26 1 409 -77,1.0 0.003367003367003367 0.0 0.02079722703639515 0.006493506493506494 0.13194444444444445 0.0916030534351145,1000359.557961884,0.009523809523809525,21510,0 0 21 199 50 1021 10,0.0 0.0 0.01818181818181818 0.1707105719237435 0.3246753246753247 0.435515873015873 0.7557251908396947,390.1071701304562,0.680952380952381,26852,0 0 2 2 0 277 -40,0.0 0.0 0.0 0.0 0.0 0.06646825396825397 0.37404580152671757,1.0387283412092572,0.12380952380952381,13811,2 1 2 26 1 409 -78,1.0 0.003367003367003367 0.0 0.02079722703639515 0.006493506493506494 0.13194444444444445 0.08396946564885496,1000359.5503282961,0.009523809523809525,21511,0 0 24 196 49 965 11,0.0 0.0 0.021052631578947368 0.1681109185441941 0.3181818181818182 0.40773809523809523 0.7633587786259542,415.2961558828565,0.6857142857142857,26607,0 0 2 2 0 277 -39,0.0 0.0 0.0 0.0 0.0 0.06646825396825397 0.3816793893129771,1.0463619289955168,0.12380952380952381,13810,2 1 57 64 10 849 8,1.0 0.003367003367003367 0.05263157894736842 0.053726169844020795 0.06493506493506493 0.3501984126984127 0.7404580152671756,1000927.4782446538,0.009523809523809525,69160
resolved-p7d-c21d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s1,0 3 0 3 0 345 -150,0.0 0.0018484288354898336 0.0 0.00048449612403100775 0.0 0.004625041295011563 0.1652892561983471,185.53891934216284,0.20357142857142857,48485,0 3 0 3 0 331 -149,0.0 0.0018484288354898336 0.0 0.00048449612403100775 0.0 0.0 0.16942148760330578,185.49680116061768,0.1392857142857143,49118,0 3 0 4 0 340 -170,0.0 0.0018484288354898336 0.0 0.0009689922480620155 0.0 0.002973240832507433 0.08264462809917356,185.92425283346964,0.11071428571428571,48926.0,3 3 4 2 0 353 -187,0.23076923076923078 0.0018484288354898336 0.0013679890560875513 0.0 0.0 0.00726792203501817 0.012396694214876033,230967.8386192552,0.014285714285714285,40846,2 535 1089 1145 102 2007 -9,0.15384615384615385 0.9852125693160814 0.37243502051983585 0.5537790697674418 0.40476190476190477 0.5536835150313842 0.7479338842975206,256692.30101223857,0.65,5840,0 543 1030 1111 94 1743 -21,0.0 1.0 0.35225718194254446 0.5373062015503876 0.373015873015873 0.46646845061116615 0.6983471074380165,104102.54263989096,0.5107142857142857,3710,3 3 4 2 0 354 -190,0.23076923076923078 0.0018484288354898336 0.0013679890560875513 0.0 0.0 0.007598282127518996 0.0,230967.82952616192,0.014285714285714285,40845,2 539 1107 935 83 2049 19,0.15384615384615385 0.9926062846580407 0.37859097127222985 0.45203488372093026 0.32936507936507936 0.5675586389164189 0.8636363636363636,257384.20263909045,0.2892857142857143,5248,0 543 1031 1035 81 1864 0,0.0 1.0 0.35259917920656636 0.500484496124031 0.32142857142857145 0.5064420218037661 0.7851239669421488,104064.46868951753,0.4857142857142857,3708,3 3 4 2 0 353 -187,0.23076923076923078 0.0018484288354898336 0.0013679890560875513 0.0 0.0 0.00726792203501817 0.012396694214876033,230967.8386192552,0.014285714285714285,40846,2 535 1089 1145 102 2006 -8,0.15384615384615385 0.9852125693160814 0.37243502051983585 0.5537790697674418 0.40476190476190477 0.5533531549388834 0.7520661157024794,256692.30184086907,0.6464285714285715,5841,0 543 1031 1035 81 1864 0,0.0 1.0 0.35259917920656636 0.500484496124031 0.32142857142857145 0.5064420218037661 0.7851239669421488,104064.46868951753,0.4857142857142857,3708,9 525 2924 2066 252 3358 43,0.6923076923076923 0.966728280961183 1.0 1.0 1.0 1.0 0.9628099173553719,800091.483213728,0.4392857142857143,27163,0 2 198 482 60 2339 4,0.0 0.0 0.0677154582763338 0.23255813953488372 0.23809523809523808 0.6633630657416584 0.8016528925619835,940.9575296577241,0.6821428571428572,50166,0 2 31 440 95 2333 -80,0.0 0.0 0.010601915184678522 0.21220930232558138 0.376984126984127 0.6613809051866535 0.45454545454545453,362.9952213771913,0.6535714285714286,40999,13 477 2880 1768 248 3320 52,1.0 0.878003696857671 0.9849521203830369 0.8556201550387597 0.9841269841269841 0.9874463164849686 1.0,1098614.7982062139,0.4392857142857143,26205,0 2 209 340 63 2232 -23,0.0 0.0 0.07147742818057455 0.16375968992248063 0.25 0.6280145358440701 0.6900826446280992,910.504199731295,0.6785714285714286,48970,0 2 43 445 74 2386 -35,0.0 0.0 0.014705882352941176 0.21463178294573643 0.29365079365079366 0.6788899900891973 0.640495867768595,398.48508160888815,0.6964285714285714,39747,3 3 4 2 0 391 -149,0.23076923076923078 0.0018484288354898336 0.0013679890560875513 0.0 0.0 0.019821605550049554 0.16942148760330578,230968.12118088375,0.014285714285714285,52732
resolved-p7d-c21d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s4,0 5 0 0 0 149 -79,0.0 0.016483516483516484 0.0 0.0 0.0 0.0 0.16312056737588654,1648.5147689190244,0.2,60498,0 5 0 1 0 218 -61,0.0 0.016483516483516484 0.0 0.00129366106080207 0.0 0.027037617554858933 0.2907801418439716,1650.206465729843,0.08571428571428572,60566,0 5 0 4 0 220 -57,0.0 0.016483516483516484 0.0 0.00517464424320828 0.0 0.027821316614420062 0.3191489361702128,1654.123654697171,0.047619047619047616,60501.0,3 4 1 2 0 153 -74,1.0 0.01098901098901099 0.001006036217303823 0.00258732212160414 0.0 0.001567398119122257 0.19858156028368795,1001111.7630387372,0.023809523809523808,38194,0 179 563 773 111 2058 20,0.0 0.9725274725274725 0.5663983903420523 1.0 0.7762237762237763 0.7480407523510971 0.8652482269503546,104002.69918954062,0.6857142857142857,12806,0 155 609 483 141 1926 29,0.0 0.8406593406593407 0.6126760563380281 0.6248382923673997 0.986013986013986 0.6963166144200627 0.9290780141843972,90924.02656444153,0.6095238095238096,23869,3 4 1 2 0 158 -101,1.0 0.01098901098901099 0.001006036217303823 0.00258732212160414 0.0 0.0035266457680250786 0.0070921985815602835,1001111.591141852,0.023809523809523808,38171,0 184 607 713 91 1852 12,0.0 1.0 0.6106639839034205 0.9223803363518758 0.6363636363636364 0.667319749216301 0.8085106382978723,107100.1382471529,0.44285714285714284,10304,0 155 607 482 143 1949 20,0.0 0.8406593406593407 0.6106639839034205 0.6235446313065977 1.0 0.7053291536050157 0.8652482269503546,90904.03707603787,0.6428571428571429,24603,3 4 1 2 0 158 -102,1.0 0.01098901098901099 0.001006036217303823 0.00258732212160414 0.0 0.0035266457680250786 0.0,1001111.5840496534,0.023809523809523808,38172,0 179 563 771 112 2054 22,0.0 0.9725274725274725 0.5663983903420523 0.9974126778783958 0.7832167832167832 0.7464733542319749 0.8794326241134752,104000.8096785343,0.6904761904761905,12957,0 152 606 499 141 1938 22,0.0 0.8241758241758241 0.6096579476861167 0.6455368693402329 0.986013986013986 0.7010188087774295 0.8794326241134752,89266.1897830971,0.6952380952380952,26479,0 39 994 424 109 2677 39,0.0 0.2032967032967033 1.0 0.5485122897800776 0.7622377622377622 0.9905956112852664 1.0,30965.312351787037,0.45714285714285713,56976,0 2 0 0 0 156 -80,0.0 0.0 0.0 0.0 0.0 0.00274294670846395 0.15602836879432624,0.18345783587896575,0.6,40428,0 2 0 0 0 285 -43,0.0 0.0 0.0 0.0 0.0 0.05329153605015674 0.41843971631205673,0.9513550768136241,0.10952380952380952,47102,0 37 976 417 105 2701 34,0.0 0.19230769230769232 0.9818913480885312 0.5394566623544631 0.7342657342657343 1.0 0.9645390070921985,29673.530486442673,0.45714285714285713,57520,0 2 0 0 0 155 -79,0.0 0.0 0.0 0.0 0.0 0.0023510971786833857 0.16312056737588654,0.1866315391627204,0.6,40429,0 2 0 0 0 371 -48,0.0 0.0 0.0 0.0 0.0 0.08699059561128526 0.3829787234042553,1.2528846795171078,0.13333333333333333,46377,3 4 1 2 0 154 -74,1.0 0.01098901098901099 0.001006036217303823 0.00258732212160414 0.0 0.001959247648902821 0.19858156028368795,1001111.7669572325,0.023809523809523808,44140
resolved-p7d-c21d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 2 0 0 119 -49,0.0 0.0 0.0 0.0 0.0 0.5789473684210527 0.0,5.7894736842105265,0.6571428571428571,74534,0 0 2 0 0 118 -42,0.0 0.0 0.0 0.0 0.0 0.5263157894736842 0.20588235294117646,5.469040247678018,0.38571428571428573,74524,0 0 2 0 0 116 -39,0.0 0.0 0.0 0.0 0.0 0.42105263157894735 0.29411764705882354,4.504643962848297,0.45714285714285713,74522.0,2 0 2 0 0 112 -20,1.0 0.0 0.0 0.0 0.0 0.21052631578947367 0.8529411764705882,1000002.9582043344,0.014285714285714285,5073,0 0 2 0 0 127 -35,0.0 0.0 0.0 0.0 0.0 1.0 0.4117647058823529,10.411764705882353,0.21428571428571427,20284,0 0 2 0 0 123 -31,0.0 0.0 0.0 0.0 0.0 0.7894736842105263 0.5294117647058824,8.424148606811146,0.08571428571428572,16766,2 0 2 0 0 112 -22,1.0 0.0 0.0 0.0 0.0 0.21052631578947367 0.7941176470588235,1000002.899380805,0.014285714285714285,5074,0 0 2 0 0 127 -17,0.0 0.0 0.0 0.0 0.0 1.0 0.9411764705882353,10.941176470588236,0.37142857142857144,11361,0 0 2 0 0 124 -42,0.0 0.0 0.0 0.0 0.0 0.8421052631578947 0.20588235294117646,8.626934984520123,0.08571428571428572,12831,2 0 2 0 0 112 -23,1.0 0.0 0.0 0.0 0.0 0.21052631578947367 0.7647058823529411,1000002.8699690403,0.014285714285714285,5075,0 0 2 0 0 127 -15,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4714285714285714,19447,0 0 2 0 0 125 -30,0.0 0.0 0.0 0.0 0.0 0.8947368421052632 0.5588235294117647,9.506191950464396,0.08571428571428572,13587,2 0 2 0 0 114 -33,1.0 0.0 0.0 0.0 0.0 0.3157894736842105 0.47058823529411764,1000003.6284829722,0.014285714285714285,3954,0 0 2 0 0 125 -16,0.0 0.0 0.0 0.0 0.0 0.8947368421052632 0.9705882352941176,9.91795665634675,0.34285714285714286,6506,0 0 2 0 0 122 -25,0.0 0.0 0.0 0.0 0.0 0.7368421052631579 0.7058823529411765,8.074303405572754,0.08571428571428572,5756,2 0 2 0 0 114 -33,1.0 0.0 0.0 0.0 0.0 0.3157894736842105 0.47058823529411764,1000003.6284829722,0.014285714285714285,3954,0 0 2 0 0 126 -27,0.0 0.0 0.0 0.0 0.0 0.9473684210526315 0.6470588235294118,10.120743034055726,0.34285714285714286,6505,0 0 2 0 0 122 -25,0.0 0.0 0.0 0.0 0.0 0.7368421052631579 0.7058823529411765,8.074303405572754,0.08571428571428572,5756,2 0 2 0 0 108 -17,1.0 0.0 0.0 0.0 0.0 0.0 0.9411764705882353,1000000.9411764706,0.014285714285714285,26817
resolved-p7d-c21d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s0,0 2 0 0 0 74 -38,0.0 1.0 0.0 0.0 0.0 0.037037037037037035 0.05,100000.42037037037,0.34285714285714286,22404,0 1 0 0 0 73 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4857142857142857,22397,0 2 0 0 0 74 -39,0.0 1.0 0.0 0.0 0.0 0.037037037037037035 0.0,100000.37037037036,0.45714285714285713,22404.0,0 2 0 0 0 98 -25,0.0 1.0 0.0 0.0 0.0 0.9259259259259259 0.7,100009.95925925925,0.014285714285714285,9980,0 1 0 0 0 97 -27,0.0 0.0 0.0 0.0 0.0 0.8888888888888888 0.6,9.488888888888889,0.18571428571428572,31735,0 1 0 0 0 92 -28,0.0 0.0 0.0 0.0 0.0 0.7037037037037037 0.55,7.587037037037037,0.02857142857142857,18093,0 2 0 0 0 93 -27,0.0 1.0 0.0 0.0 0.0 0.7407407407407407 0.6,100008.00740740741,0.014285714285714285,7773,0 1 0 0 0 100 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.75,10.75,0.17142857142857143,31734,0 1 0 0 0 92 -29,0.0 0.0 0.0 0.0 0.0 0.7037037037037037 0.5,7.537037037037037,0.02857142857142857,18094,0 2 0 0 0 93 -28,0.0 1.0 0.0 0.0 0.0 0.7407407407407407 0.55,100007.9574074074,0.014285714285714285,7813,0 1 0 0 0 97 -29,0.0 0.0 0.0 0.0 0.0 0.8888888888888888 0.5,9.38888888888889,0.12857142857142856,31736,0 1 0 0 0 92 -28,0.0 0.0 0.0 0.0 0.0 0.7037037037037037 0.55,7.587037037037037,0.02857142857142857,18093,0 2 0 0 0 92 -29,0.0 1.0 0.0 0.0 0.0 0.7037037037037037 0.5,100007.53703703704,0.014285714285714285,10811,0 1 0 0 0 90 -31,0.0 0.0 0.0 0.0 0.0 0.6296296296296297 0.4,6.696296296296297,0.5571428571428572,40293,0 1 0 0 0 88 -19,0.0 0.0 0.0 0.0 0.0 0.5555555555555556 1.0,6.555555555555555,0.02857142857142857,27587,0 2 0 0 0 92 -29,0.0 1.0 0.0 0.0 0.0 0.7037037037037037 0.5,100007.53703703704,0.014285714285714285,10811,0 1 0 0 0 90 -32,0.0 0.0 0.0 0.0 0.0 0.6296296296296297 0.35,6.646296296296296,0.5571428571428572,40294,0 1 0 0 0 89 -22,0.0 0.0 0.0 0.0 0.0 0.5925925925925926 0.85,6.775925925925925,0.02857142857142857,27585,0 2 0 0 0 95 -24,0.0 1.0 0.0 0.0 0.0 0.8148148148148148 0.75,100008.89814814815,0.014285714285714285,22241
resolved-p7d-c21d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s9,0 4 1 0 0 105 -135,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.34285714285714286,17119,2 88 563 367 114 1732 -7,1.0 0.17796610169491525 0.5372848948374761 0.2026504693539481 0.6993865030674846 0.8742611499193982 0.7314285714285714,1023451.5222775976,0.014285714285714285,69893,,,,,,2 23 423 378 120 1966 -16,1.0 0.04025423728813559 0.40344168260038243 0.2087244616234125 0.7361963190184049 1.0 0.68,1008352.8646483426,0.014285714285714285,30546,0 409 894 1192 123 1370 -1,0.0 0.8580508474576272 0.8537284894837476 0.658199889563777 0.754601226993865 0.6797420741536808 0.7657142857142857,95083.5927878906,0.2571428571428571,10586,0 451 874 1495 143 1750 28,0.0 0.9470338983050848 0.8346080305927343 0.8255107675317505 0.8773006134969326 0.8839333691563676 0.9314285714285714,103972.48172758025,0.6952380952380952,9242,2 52 351 410 76 1303 -30,1.0 0.1016949152542373 0.33460803059273425 0.22639425731639978 0.4662576687116564 0.6437399247716281 0.6,1013795.6292547863,0.014285714285714285,27375,0 458 824 1502 116 1631 22,0.0 0.961864406779661 0.7868068833652008 0.8293760353395914 0.7116564417177914 0.8199892530897367 0.8971428571428571,104964.14822651753,0.6047619047619047,11981,0 476 778 1579 130 1480 9,0.0 1.0 0.7428298279158699 0.871893981225842 0.7975460122699386 0.738850080601827 0.8228571428571428,108388.15821956041,0.6619047619047619,9784,2 34 429 306 93 1703 0,1.0 0.0635593220338983 0.4091778202676864 0.16896742131419104 0.5705521472392638 0.8586781300376142 0.7714285714285715,1010683.0912519767,0.014285714285714285,29901,0 444 1038 1609 103 1590 21,0.0 0.9322033898305084 0.9913957934990439 0.8884594146880177 0.6319018404907976 0.7979580870499732 0.8914285714285715,104094.8175262203,0.6285714285714286,6021,0 468 1047 1811 163 1571 13,0.0 0.9830508474576272 1.0 1.0 1.0 0.7877485222998388 0.8457142857142858,109413.80794527142,0.5904761904761905,6015,2 195 652 639 103 1451 2,1.0 0.4046610169491525 0.6223709369024857 0.35284373274434017 0.6319018404907976 0.723267060720043 0.7828571428571428,1047113.8605084836,0.014285714285714285,17653,0 246 734 579 122 1511 31,0.0 0.5127118644067796 0.7007648183556405 0.319712865819989 0.7484662576687117 0.7555077915099409 0.9485714285714286,58681.897765164904,0.7666666666666667,44698,0 312 897 929 155 1580 38,0.0 0.652542372881356 0.8565965583173997 0.5129762562120376 0.950920245398773 0.7925846319183235 0.9885714285714285,74437.18556980927,0.7333333333333333,35175,2 170 660 749 144 1576 0,1.0 0.3516949152542373 0.630019120458891 0.413583655438984 0.8834355828220859 0.7904352498656636 0.7714285714285715,1041980.2857248039,0.014285714285714285,19250,0 243 726 639 131 1667 40,0.0 0.5063559322033898 0.6931166347992351 0.35284373274434017 0.803680981595092 0.8393336915636754 1.0,58009.36473615082,0.7666666666666667,44927,1 284 778 802 160 1468 39,0.5 0.5932203389830508 0.7428298279158699 0.4428492545554942 0.9815950920245399 0.7324019344438474 0.9942857142857143,567299.6592462804,0.7333333333333333,34371,2 67 215 214 113 1282 10,1.0 0.13347457627118645 0.2045889101338432 0.11816675869685257 0.6932515337423313 0.6324556689951639 0.8285714285714286,1015587.9917686466,0.014285714285714285,70875
resolved-p7d-c21d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 10 2 0 75 -72,0.0 0.0 0.1276595744680851 0.008333333333333333 0.0 0.004259850905218318 0.0,1284.9716765232365,0.2857142857142857,41320,1 0 4 0 0 75 -54,0.5 0.0 0.0 0.0 0.0 0.004259850905218318 0.1935483870967742,500000.23614689615,0.12857142857142856,57174,1 0 4 0 0 71 -51,0.5 0.0 0.0 0.0 0.0 0.0 0.22580645161290322,500000.22580645164,0.07857142857142857,57310.0,2 0 4 0 0 81 -55,1.0 0.0 0.0 0.0 0.0 0.010649627263045794 0.1827956989247312,1000000.2892919716,0.0,22088,0 0 14 104 23 559 9,0.0 0.0 0.2127659574468085 0.43333333333333335 0.5111111111111111 0.5197018104366348 0.8709677419354839,2618.1720047588315,0.45,63864,0 0 42 199 44 1010 6,0.0 0.0 0.8085106382978723 0.8291666666666667 0.9777777777777777 1.0 0.8387096774193549,9022.889537100587,0.2857142857142857,46038,2 0 4 0 0 81 -55,1.0 0.0 0.0 0.0 0.0 0.010649627263045794 0.1827956989247312,1000000.2892919716,0.0,22088,0 0 12 113 28 586 21,0.0 0.0 0.1702127659574468 0.4708333333333333 0.6222222222222222 0.5484558040468583 1.0,2241.667773170492,0.42857142857142855,64312,0 0 38 164 45 887 15,0.0 0.0 0.723404255319149 0.6833333333333333 1.0 0.8690095846645367 0.9354838709677419,8027.001466242436,0.32142857142857145,46776,2 0 4 0 0 81 -54,1.0 0.0 0.0 0.0 0.0 0.010649627263045794 0.1935483870967742,1000000.3000446598,0.0,22087,0 0 10 59 6 488 10,0.0 0.0 0.1276595744680851 0.24583333333333332 0.13333333333333333 0.4440894568690096 0.8817204301075269,1541.085026346315,0.17857142857142858,64963,0 0 51 240 27 857 9,0.0 0.0 1.0 1.0 0.6 0.8370607028753994 0.8709677419354839,11069.24157477069,0.37142857142857144,45388,2 0 4 0 0 83 -37,1.0 0.0 0.0 0.0 0.0 0.012779552715654952 0.3763440860215054,1000000.5041396131,0.0,38542,0 0 10 0 0 91 -57,0.0 0.0 0.1276595744680851 0.0 0.0 0.021299254526091587 0.16129032258064516,1276.9700275486925,0.4642857142857143,17057,0 0 10 0 0 96 -43,0.0 0.0 0.1276595744680851 0.0 0.0 0.026624068157614485 0.3118279569892473,1277.1738133194162,0.03571428571428571,19445,2 0 4 0 0 83 -36,1.0 0.0 0.0 0.0 0.0 0.012779552715654952 0.3870967741935484,1000000.5148923014,0.0,38541,0 0 10 0 0 91 -55,0.0 0.0 0.1276595744680851 0.0 0.0 0.021299254526091587 0.1827956989247312,1276.9915329250366,0.4642857142857143,17056,0 0 10 0 0 96 -44,0.0 0.0 0.1276595744680851 0.0 0.0 0.026624068157614485 0.3010752688172043,1277.1630606312442,0.03571428571428571,19446,2 0 4 0 0 84 -51,1.0 0.0 0.0 0.0 0.0 0.013844515441959531 0.22580645161290322,1000000.364251606,0.0,37328
